32915,valparaiso,1990,Mid-Cont,0.185,60,Eric Suiter,27,6,12.5,0.398,0.413,0,0.522,2,0.6,0.3,0.2,0.9,2.9,Homer Drew 
32916,new-hampshire,1990,NAC,0.107,59.2,Eric Thielen,28,27,28.5,0.48,0.514,0.067,0.646,5.9,1.6,0.9,0.3,2.3,8.7,Jim Boylan 
32917,alabama-state,1990,SWAC,0.621,91.6,Eric Thomas,28,24,23.3,0.547,0.547,0,0.609,4.9,0.3,0.4,0.4,1.4,11.6,James Oliver 
32918,oregon,1990,Pac-10,0.464,76.1,Eric van der Veen,13,0,4.9,0.417,0.417,0,0,1,0.3,0.2,0.1,0.5,0.8,Don Monson 
32919,william-mary,1990,CAA,0.464,70.3,Eric Wakefield,13,0,0,0.381,0.381,0,0.5,1,0,0.2,0.1,0,1.5,Chuck Swenson 
32920,eastern-illinois,1990,Mid-Cont,0.586,73.6,Eric West,21,0,8.7,0.45,0.457,0.4,0.611,0.8,0.9,0.4,0.3,1.1,2.3,Rick Samuels 
32921,george-washington,1990,A-10,0.613,77.7,Eric Withers,4,0,4.5,0,0,0,0.625,2,1,0,0,0,1.3,Mike Jarvis 
32922,american,1990,CAA,0.517,76,Erick Grace,24,1,15,0.462,0.46,0.5,0.762,3.4,0.1,0.1,0.1,1.3,5.9,Chris Knoche 
32923,xavier,1990,MW Coll,0.688,81,Erik Edwards,23,0,0,0.493,0.507,0,0.788,2.9,0.3,0.3,0.2,0,4.1,Pete Gillen 
32924,manhattan,1990,MAAC,0.464,71.2,Erik Gottleib,9,0,0,0,0,0,0,0.7,0,0,0.1,0,0,Steve Lappas 
32925,arkansas-little-rock,1990,A-Sun,0.333,71.6,Erik Grant,5,0,3.6,0.75,0.75,0,0.667,1.4,0,0.4,0.4,0,1.6,Jim Platt 
32926,southern-illinois,1990,MVC,0.563,77.7,Erik Griffin,11,0,1.7,0.429,0.333,1,0.333,0.2,0,0.1,0,0.1,0.7,Rich Herrin 
32927,sam-houston-state,1990,Southland,0.259,76.8,Erik Hammock,20,19,28.6,0.503,0.503,0,0.426,9.3,1.7,1.9,1.1,2,9.3,Larry Brown 
32928,navy,1990,CAA,0.276,84.1,Erik Harris,29,29,33.3,0.446,0.47,0.4,0.824,3.3,6.2,2.3,0,2.9,20,Pete Herrmann 
32929,portland,1990,WCC,0.179,75.6,Erik Payne,28,9,19.7,0.513,0.513,0,0.681,4.5,0.9,0.2,0.5,1.6,6.6,Larry Steele 
32930,portland,1990,WCC,0.179,75.6,Erik Spoelstra,28,28,33.1,0.41,0.437,0.376,0.798,2.8,5.8,1,0,3.6,10.4,Larry Steele 
32931,virginia-tech,1990,Metro,0.448,73.6,Erik Wilson,29,0,0,0.481,0.484,0,0.623,5.2,1,0.7,1,0,6.7,Frankie Allen 
32932,alabama,1990,SEC,0.697,78.2,Ernest Brown,0,0,0,0,0,0,0,0,0,0,0,0,0,Wimp Sanderson 
32933,chicago-state,1990,Ind,0.143,80.5,Ernest Fullilove,21,17,0,0.378,0.405,0.338,0.64,2.1,2,1.5,0.1,2,8.6,Rick Pryor 
32934,minnesota,1990,Big Ten,0.429,71.5,Ernest Nzigamasabo,28,0,0,0.43,0.43,0,0.567,3.4,0.7,0.3,0.5,0,4.3,Clem Haskins 
32935,memphis,1990,Metro,0.531,76.5,Ernest Smith,30,0,0,0.511,0.529,0.25,0.658,4.5,2.2,1,0.3,0,8.1,Larry Finch 
32936,hofstra,1990,ECC,0.5,67.8,Ernie Atkinson,27,0,18.1,0.582,0.588,0,0.635,2.8,1,0.6,0.3,0.9,5.4,Butch van Breda Kolff 
32937,indiana-state,1990,MVC,0.5,69,Ernie Maesch,9,0,1.1,0,0,0,1,0.3,0.1,0,0,0.1,0.2,Tates Locke 
32938,texas-christian,1990,SWC,0.643,72.6,Ernie Morgan,0,0,0,0,0,0,0,0,0,0,0,0,0,Moe Iba 
32939,arkansas,1990,SWC,0.895,99.6,Ernie Murry,38,1,15.1,0.423,0.479,0.367,0.688,1.8,2,0.8,0.1,0.9,5.8,Nolan Richardson 
32940,coastal-carolina,1990,Big South,0.75,73.1,Ernie Williams,31,8,17.5,0.402,0.418,0.313,0.419,1.7,0.8,0.3,0,0.8,3.4,Russ Bergman 
32941,samford,1990,A-Sun,0.214,68.9,Ernie Williams,27,0,0,0.548,0.548,0,0.718,5.1,1.3,0.9,0.4,0,8.4,Ed McLean 
32942,hofstra,1990,ECC,0.5,67.8,Erroll Flanigan,28,0,37.1,0.437,0.517,0.364,0.784,2.9,3.2,1.8,0,2.1,12.7,Butch van Breda Kolff 
32943,arkansas-little-rock,1990,A-Sun,0.333,71.6,Erskine Caldwell,29,22,18.7,0.525,0.525,0,0.696,4.3,0.1,0.6,0.6,1.2,4.7,Jim Platt 
32944,southern,1990,SWAC,0.679,104.4,Ervin Harper,24,0,0,0.555,0.559,0,0.759,1.9,7.4,1.8,0.3,0,8.5,Ben Jobe 
32945,new-orleans,1990,ASC,0.742,74.6,Ervin Johnson,30,0,30,0.572,0.572,0,0.537,12.2,1.1,0.7,2.5,2,12.7,Tim Floyd 
32946,georgia-state,1990,A-Sun,0.516,79.1,Esell Monroe,22,6,10,0.459,0.459,0,0.733,1,0.6,0.3,0,1,3.6,Bob Reinhart 
32947,richmond,1990,CAA,0.688,72.1,Eugene Burroughs,29,0,0,0.391,0.476,0.259,0.813,0.8,2.2,0.9,0.1,0,2.6,Dick Tarrant 
32948,louisville,1990,Metro,0.467,77.1,Everick Sullivan,30,0,0,0.45,0.488,0.386,0.68,4,3.5,1.3,0.3,0,15.6,Denny Crum 
32949,maryland,1990,ACC,0.571,80.2,Evers Burns,28,3,17.3,0.431,0.435,0,0.568,3.7,0.6,0.9,0.5,1,7.7,Gary Williams 
32950,nevada-las-vegas,1990,Big West,0.971,97.7,Evric Gray,35,0,12.9,0.497,0.518,0.429,0.606,3.7,1.4,0.4,0.4,0,6.8,Jerry Tarkanian 
32951,long-island-university,1990,NEC,0.357,75.4,Fabian Jack,23,0,0,0.292,0.368,0,0.509,1.2,1.4,0.8,0,0,2.4,Paul Lizzo 
32952,illinois-chicago,1990,Mid-Cont,0.5,70.9,Felando Thigpen,25,6,10.6,0.36,0.39,0.111,0.75,2,0.3,0.2,0.3,0.6,3.2,Bob Hallberg 
32953,grambling,1990,SWAC,0.214,82.5,Felonta Evans,25,0,0,0.438,0.453,0.364,0.68,4.8,1.8,0.8,0.8,0,12,Aaron James 
32954,grambling,1990,SWAC,0.214,82.5,Felton Evans,7,0,0,0.143,0.333,0,0,0.4,0.6,0.4,0,0,0.3,Aaron James 
32955,eastern-michigan,1990,MAC,0.788,77.9,Fenorris Pearson,23,0,0,0.522,0.522,0,0.655,1.2,0.3,0,0,0,1.9,Ben Braun 
32956,toledo,1990,MAC,0.515,73.9,Fernando Righetto,32,0,0,0.378,0.464,0.343,0.702,2.8,0.5,0.3,0.2,0,4.1,Jay Eck 
32957,james-madison,1990,CAA,0.655,76.2,Fess Irvin,29,26,32,0.432,0.446,0.1,0.808,3,3.1,1.1,0,2,10,Lefty Driesell 
32958,texas-el-paso,1990,WAC,0.552,69,Francis Ezenwa,3,1,9.3,0.167,0.167,0,0,1.7,0,0,0,0,0.7,Don Haskins 
32959,texas-pan-american,1990,ASC,0.25,73.1,Francisco Siller,28,20,29.6,0.34,0.409,0.289,0.675,1.9,5.7,1.4,0,2.7,5.7,Kevin Wall 
32960,maine,1990,NAC,0.448,70.7,Francois Bouchard,28,26,27.5,0.521,0.525,0,0.758,6.2,0.9,0.8,0.3,2.1,13.3,Rudy Keeling 
32961,massachusetts,1990,A-10,0.606,77.2,Francois Firmin,6,0,1.3,0.2,0.25,0,0,0.2,0.2,0,0,0.3,0.3,John Calipari 
32962,cornell,1990,Ivy,0.5,70.8,Frank Ableson,24,6,19.9,0.366,0.365,0.367,0.682,2.1,1.3,0.5,0.1,2,5.4,Mike Dement 
32963,murray-state,1990,OVC,0.727,78.6,Frank Allen,33,32,33.6,0.347,0.353,0.337,0.85,2,3.5,1.4,0,3.1,14.1,Steve Newton 
32964,alabama-birmingham,1990,Sun Belt,0.581,81.7,Frank Haywood,26,0,0,0.313,0.333,0,0.583,1.8,0.2,0.2,0.2,0,1.3,Gene Bartow 
32965,maryland,1990,ACC,0.571,80.2,Frank Horton,5,0,1.2,0.5,0.5,0,0,0,0.2,0,0,0.2,0.4,Gary Williams 
32966,stetson,1990,A-Sun,0.484,73.7,Frank Ireland,30,0,0,0.374,0.368,0.391,0.717,3.5,4.2,1.3,0.2,0,10.4,Glenn Wilkes 
32967,centenary-la,1990,A-Sun,0.586,84.6,Frank Lane,26,0,0,0.387,0.394,0,0.741,3.8,0.8,0.2,0.2,0,5.6,Tommy Vardeman 
32968,holy-cross,1990,Patriot,0.6,80,Frank Powell,30,2,0,0.386,0.393,0.357,0.804,3.3,0.9,0.4,0.3,0.7,5.3,George Blaney 
32969,boise-state,1990,Big Sky,0.621,69,Frank Robinson,9,0,13.1,0.833,0.8,1,0,0.4,0.9,0.3,0,0.9,1.2,Bobby Dye 
32970,chicago-state,1990,Ind,0.143,80.5,Frank Thames,25,18,0,0.27,0.27,0.286,0.762,3.7,1.4,1,0,1.4,6.4,Rick Pryor 
32971,indiana-state,1990,MVC,0.5,69,Frank Zielinski,28,4,20.1,0.418,0.434,0.273,0.77,3.3,0.7,0.4,0.1,1,5.1,Tates Locke 
32972,long-beach-state,1990,Big West,0.393,75,Frankie Edwards,27,0,0,0.456,0.459,0,0.6,6.3,0.3,0.5,0.1,0,7.4,Seth Greenberg 
32973,providence,1990,Big East,0.594,83.8,Franklin Western,18,0,5.8,0.36,0.356,0.4,0.556,1.2,0.1,0.1,0.3,0,2.4,Rick Barnes 
32974,vanderbilt,1990,SEC,0.567,73.3,Fred Benjamin,14,0,0,0.429,0.429,0,0.467,1.1,0.1,0.1,0.4,0,1.8,Eddie Fogler 
32975,providence,1990,Big East,0.594,83.8,Fred Campbell,32,0,17.7,0.339,0.34,0.333,0.6,4,0.6,0.5,0.2,0,3.5,Rick Barnes 
32976,boston-university,1990,NAC,0.379,68,Fred Davy,29,29,29.9,0.441,0.486,0.294,0.42,5.4,1.8,1.3,0.4,2.2,5.4,Bob Brown 
32977,fordham,1990,Patriot,0.758,75.5,Fred Herzog,33,33,0,0.482,0.512,0.289,0.794,5.9,1.5,0.9,0.5,2,12.4,Nick Macarchuk 
32978,new-orleans,1990,ASC,0.742,74.6,Fred Hill,25,0,0,0.348,0.364,0,0.545,1.4,0.1,0,0.2,0,0.9,Tim Floyd 
32979,marist,1990,NEC,0.214,67.2,Fred Ingles,28,0,0,0.568,0.568,0.5,0.566,7,1.3,0.9,0.4,0,18.1,Dave Magarity 
32980,south-florida,1990,Sun Belt,0.633,73.9,Fred Lewis,28,0,0,0.564,0.567,0,0.786,6.9,1.3,1.5,1.1,0,11.3,Bobby Paschal 
32981,hofstra,1990,ECC,0.5,67.8,Fred Nason,5,0,9.4,1,1,0,0,0.4,0.4,0,0.4,0.2,0.8,Butch van Breda Kolff 
32982,arkansas-state,1990,ASC,0.719,71.7,Fred Shepherd,32,0,0,0.692,0.694,0.5,0.63,6.9,1.5,1.1,0.5,0,9.1,Nelson Catalina 
32983,alabama-state,1990,SWAC,0.621,91.6,Fred Thornton,17,0,4.6,0.4,0.4,0,0,0.4,0,0.1,0.3,0.1,0.5,James Oliver 
32984,american,1990,CAA,0.517,76,Fred Tillman,26,10,21.6,0.394,0.405,0.167,0.639,2.4,2.2,1,0,1.7,5.4,Chris Knoche 
32985,penn-state,1990,A-10,0.656,74.3,Freddie Barnes,32,31,34.4,0.37,0.373,0.367,0.826,3.4,4.8,1.3,0,2.5,12.4,Bruce Parkhill 
32986,michigan,1990,Big Ten,0.483,72.9,Freddie Hunter,17,12,25.2,0.511,0.511,0,0.583,4.4,1.2,0.5,0.5,1,3.6,Steve Fisher 
32987,texas-am,1990,SWC,0.276,71.5,Freddie Ricks,17,0,0,0.543,0.611,0.3,0.683,2.9,4.4,1.2,0,0,7.9,Kermit Davis 
32988,grambling,1990,SWAC,0.214,82.5,Frederick Bivens,8,0,0,0.308,0.308,0,0.667,0.8,1,0.4,0.1,0,1.5,Aaron James 
32989,rhode-island,1990,A-10,0.393,74.3,Frenchy Tomlin,7,0,12.4,0.25,0.25,0.25,0.769,1.1,1.4,0.7,0,0,3,Al Skinner 
32990,tulane,1990,Metro,0.536,78.1,G.J. Hunter,25,0,0,0.424,0.479,0.294,0.764,2.4,2,1.5,0.1,0,8.1,Perry Clark 
32991,california-irvine,1990,Big West,0.367,84.4,Gabe Higa,25,0,6.5,0.447,0.467,0.438,0.375,0.4,0.5,0.4,0,0.4,2.4,Bill Mulligan 
32992,texas-pan-american,1990,ASC,0.25,73.1,Gabriel Valdez,28,28,33.5,0.45,0.471,0.412,0.837,3,3.5,1.4,0.1,2.8,16.2,Kevin Wall 
32993,pittsburgh,1990,Big East,0.636,83.6,Gandhi Jordan,23,0,7.9,0.328,0.407,0.27,0.6,1.4,0.7,0.3,0.1,0.4,2.7,Paul Evans 
32994,tennessee,1990,SEC,0.353,79.1,Gannon Goodson,34,19,18.7,0.438,0.438,0,0.442,4.3,0.3,0.5,0.2,1.1,3.6,Wade Houston 
32995,maryland,1990,ACC,0.571,80.2,Garfield Smith,28,26,24.1,0.527,0.53,0.4,0.676,5.4,1,0.9,0.4,1.7,10.9,Gary Williams 
32996,st-bonaventure,1990,A-10,0.179,74,Garland Mance,25,0,0,0.395,0.43,0.234,0.609,4.5,1.6,1,0.1,0,11.9,Tom Chapman 
32997,georgia-state,1990,A-Sun,0.516,79.1,Garrett Coley,31,31,28.2,0.394,0.445,0.167,0.651,3.5,2.8,1.5,0.1,3,9.1,Bob Reinhart 
32998,south-florida,1990,Sun Belt,0.633,73.9,Gary Alexander,30,0,33,0.524,0.524,0,0.657,10.2,0.9,1.1,0.6,0,14.9,Bobby Paschal 
32999,north-carolina-at,1990,MEAC,0.63,80.4,Gary Best,5,0,2.8,0,0,0,0,0.2,0,0,0,0.2,0,Don Corbett 
33000,dartmouth,1990,Ivy,0.346,67.6,Gary Campbell,22,0,4,0.278,0.278,0,0.286,0.4,0.8,0.5,0,0.6,0.5,Paul Cormier 
33001,tulsa,1990,MVC,0.6,76.6,Gary Collier,26,0,9,0.517,0.536,0,0.8,1.7,0.2,0.3,0.1,0.5,2.5,J.D. Barnett 
33002,california-santa-barbara,1990,Big West,0.483,71.6,Gary Gray,29,0,0,0.549,0.549,0,0.809,7,0.8,0.7,0.2,0,16,Jerry Pimm 
33003,nevada,1990,Big Sky,0.548,72.6,Gary Huskey,30,0,0,0.438,0.443,0.333,0.672,1.8,1.4,0.6,0,0,5,Len Stevens 
33004,montana,1990,Big Sky,0.742,79.1,Gary Kane,31,0,0,0.459,0.532,0.417,0.785,2.2,1,0.9,0.2,0,11.5,Stew Morrill 
33005,utah-state,1990,Big West,0.393,81.3,Gary Patterson,27,0,0,0.509,0.523,0.462,0.577,1.6,1.1,0.2,0,0,2.9,Kohn Smith 
33006,nevada,1990,Big Sky,0.548,72.6,Gary Scott,17,0,0,0.433,0.443,0.4,0.667,4,0.4,0.6,0.2,0,7.9,Len Stevens 
33007,brigham-young,1990,WAC,0.618,72.2,Gary Trost,33,0,16.5,0.597,0.605,0.4,0.725,4.4,0.7,0.5,0.7,1.2,6.9,Roger Reid 
33008,alabama,1990,SEC,0.697,78.2,Gary Waites,33,33,31.8,0.502,0.493,0.515,0.731,3,5.3,0.8,0.2,3,10.5,Wimp Sanderson 
33009,arkansas-state,1990,ASC,0.719,71.7,Gary Wehrum,13,0,0,0.526,0.556,0,1,1,0.1,0,0.1,0,1.8,Nelson Catalina 
33010,north-texas,1990,Southland,0.567,88.1,Gavin Diepraam,10,0,2.2,0.333,0.25,1,0,0.2,0.2,0,0.1,0.3,0.7,Jimmy Gales 
33011,oregon,1990,Pac-10,0.464,76.1,Gaylan Jackson,2,0,1,1,1,0,0,0.5,0.5,0,0,0,1,Don Monson 
33012,louisiana-state,1990,SEC,0.667,90.4,Geert Hammink,27,0,8.4,0.423,0.427,0,0.818,2.9,0.4,0.3,0.1,0.9,4.6,Dale Brown 
33013,illinois,1990,Big Ten,0.677,77.5,Gene Cross,1,0,1,0,0,0,0,1,0,0,0,0,0,Lou Henson 
33014,valparaiso,1990,Mid-Cont,0.185,60,Geoff Gilmore,16,0,5.3,0.25,0.25,0.25,0.889,0.5,0.2,0.1,0,0.4,1.3,Homer Drew 
33015,gonzaga,1990,WCC,0.5,76.9,Geoff Goss,24,0,0,0.593,0.583,0.667,0.688,1.1,1.5,0.6,0,0,2.3,Dan Fitzgerald 
33016,austin-peay,1990,OVC,0.517,84.7,Geoff Herman,28,11,27.2,0.432,0.48,0.369,0.75,2.6,1.6,1.3,0.1,1.6,14.5,Dave Loos 
33017,pepperdine,1990,WCC,0.71,75.4,Geoff Lear,31,0,0,0.563,0.565,0,0.564,9.8,1.6,0.9,1.9,0,18.5,Tom Asbury 
33018,san-diego,1990,WCC,0.586,82.3,Geoff Probst,24,2,0,0.439,0.563,0.39,0.484,0.8,2.6,0.5,0,1.3,3.4,Hank Egan 
33019,nevada-las-vegas,1990,Big West,0.971,97.7,George Ackles,35,0,0,0.539,0.537,1,0.587,5.7,0.8,1,2.2,0,8.2,Jerry Tarkanian 
33020,air-force,1990,WAC,0.31,59.6,George Bullock,7,0,0,0.5,0.5,0,0.667,0.9,0.1,0.1,0,0,1.1,Reggie Minton 
33021,winthrop,1990,Big South,0.286,62.5,George Henson,28,28,33.3,0.414,0.437,0.367,0.818,3.4,2.9,1.1,0.1,2.7,12.3,Steve Vacendak 
33022,tennessee,1990,SEC,0.353,79.1,George Hickman,7,1,1,0.5,0,0.5,1,0.4,0,0,0,0.4,0.7,Wade Houston 
33023,air-force,1990,WAC,0.31,59.6,George Irvin,29,0,0,0.411,0.435,0.34,0.74,3.2,2.6,1.4,0.1,0,7.7,Reggie Minton 
33024,princeton,1990,Ivy,0.889,62.4,George Leftwich,24,0,0,0.5,0.581,0.273,0.667,2.3,2.3,1.8,0.1,0,5,Pete Carril 
33025,north-carolina,1990,ACC,0.829,87.6,George Lynch,35,28,26.1,0.523,0.517,0.7,0.63,7.4,1.2,1.4,0.4,2.5,12.5,Dean Smith 
33026,jackson-state,1990,SWAC,0.567,82.6,George McLin,0,0,0,0,0,0,0,0,0,0,0,0,0,Andy Stoglin 
33027,northeastern,1990,NAC,0.667,77,George Robinson,33,0,0,0.408,0.507,0.302,0.663,1.5,5.5,1.5,0.1,0,5.7,Karl Fogel 
33028,loyola-md,1990,MAAC,0.429,71.8,George Sereikas,28,8,17,0.472,0.472,0,0.528,3,0.4,0.3,1.4,0.8,4,Tom Schneider 
33029,marist,1990,NEC,0.214,67.2,George Siegrist,14,0,0,0.423,0.412,1,0.556,3,0.4,0.6,0.1,0,3.6,Dave Magarity 
33030,alabama-birmingham,1990,Sun Belt,0.581,81.7,George Wilkerson,27,0,0,0.394,0.392,0.429,0.564,2.7,2.7,1.5,0.1,0,4,Gene Bartow 
33031,mississippi-state,1990,SEC,0.69,80.8,Gerald Collier,4,0,0,0.75,0.75,0,1,0,0.5,0.3,0,0,2,Richard Williams 
33032,augusta-state,1990,Big South,0.467,67.8,Gerald Deuse,29,0,0,0.46,0.469,0.448,0.703,2.1,1.2,0.9,0.1,0.8,6.2,Clint Bryant 
33033,richmond,1990,CAA,0.688,72.1,Gerald Jarmon,30,0,0,0.46,0.5,0.379,0.625,1.3,2.4,0.4,0,0,3.7,Dick Tarrant 
33034,eastern-illinois,1990,Mid-Cont,0.586,73.6,Gerald Jones,29,29,31.7,0.441,0.435,0.453,0.783,2.4,2.6,1.3,0.1,1.9,14.3,Rick Samuels 
33035,southern-methodist,1990,SWC,0.414,71.2,Gerald Lewis,29,0,0,0.317,0.333,0.286,0.629,3.3,2.9,1.1,0.4,0,7,John Shumate 
33036,ucla,1990,Pac-10,0.719,92.3,Gerald Madkins,32,32,28.6,0.515,0.654,0.352,0.756,2.6,3.9,1.5,0.1,1.9,9.2,Jim Harrick 
33037,iona,1990,MAAC,0.567,74.5,Gerald McClease,30,0,18.8,0.589,0.589,0,0.641,3.5,0.7,0.4,0.1,0.8,5.1,Gary Brokaw 
33038,california-irvine,1990,Big West,0.367,84.4,Gerald McDonald,30,28,28.1,0.342,0.369,0.308,0.642,3.4,3.8,1.4,0.1,3.5,8.4,Bill Mulligan 
33039,nicholls-state,1990,Ind,0.107,79.4,Gerard King,27,0,26.2,0.518,0.526,0,0.609,6.7,0.9,1.5,1.3,2.9,13.3,Rickey Broussard 
33040,boston-college,1990,Big East,0.367,75.5,Gerrod Abram,30,21,23,0.43,0.491,0.364,0.765,1.9,1.4,1.6,0,1.8,9.4,Jim OBrien 
33041,sam-houston-state,1990,Southland,0.259,76.8,Gibbiarra Outten,14,13,32.9,0.537,0.556,0.353,0.638,7.9,2,1.6,0.3,2.4,16.6,Larry Brown 
33042,connecticut,1990,Big East,0.645,73.3,Gilad Katz,21,0,0,0.55,0.643,0.5,0.571,0.6,1,0.6,0,0,2.9,Jim Calhoun 
33043,kentucky,1990,SEC,0.786,85.9,Gimel Martinez,26,0,6.3,0.412,0.412,0,0.636,1.2,0.2,0.1,0.2,0.8,1.6,Rick Pitino 
33044,george-washington,1990,A-10,0.613,77.7,Glen Sitney,28,1,15.5,0.493,0.541,0.323,0.745,4.8,0.5,0.5,0.3,1.8,6.8,Mike Jarvis 
33045,pacific,1990,Big West,0.483,73.4,Glenn Griffin,28,0,0,0.452,0.456,0,0.681,3,0.5,0.4,0.8,0,5.2,Bob Thomason 
33046,fairleigh-dickinson,1990,NEC,0.71,78.2,Glenn Harding,31,30,30.5,0.462,0.52,0.288,0.747,0.4,2.2,0.5,0.1,1.9,10.2,Tom Green 
33047,morgan-state,1990,MEAC,0.241,74,Glenn Smith,26,23,31,0.499,0.522,0.174,0.649,6.9,2.1,1.2,0.7,3.1,16.7,Michael Holmes 
33048,rutgers,1990,A-10,0.655,76.4,Glenn Stokes,16,0,0,0.667,0.667,0,0.444,0.6,0.4,0.3,0.1,0,1,Bob Wenzel 
33049,north-carolina-at,1990,MEAC,0.63,80.4,Glenn Taggart,27,26,39,0.486,0.498,0.469,0.832,4.9,5.1,2,0.1,4,20.7,Don Corbett 
33050,texas-arlington,1990,Southland,0.69,94.6,Glover Cody,29,0,0,0.376,0.346,0.429,0.702,2.7,7.9,2.3,0,0,9.7,Mark Nixon 
33051,jackson-state,1990,SWAC,0.567,82.6,Godfrey Thompson,29,0,0,0.463,0.463,0,0.556,2.4,0.4,0.3,0.9,0,2.5,Andy Stoglin 
33052,seton-hall,1990,Big East,0.735,78.4,Gordon Winchester,33,31,27.5,0.497,0.5,0,0.671,4.7,2.3,0.9,0.9,2.4,7.4,P.J. Carlesimo 
33053,florida-international,1990,Ind,0.214,73.8,Grady Thompson,28,0,0,0.414,0.46,0.32,0.488,3.8,1.2,1.4,0.2,0,11.9,Bob Weltlich 
33054,duke,1990,ACC,0.821,87.7,Grant Hill,36,31,24.6,0.516,0.516,0.5,0.609,5.1,2.2,1.4,0.8,2.1,11.2,Mike Krzyzewski 
33055,wisconsin,1990,Big Ten,0.5,70.8,Grant Johnson,0,0,0,0,0,0,0,0,0,0,0,0,0,Steve Yoder 
33056,loyola-il,1990,MW Coll,0.345,74.8,Grant Moehring,29,0,0,0.517,0.517,0,0.731,5.2,1.4,1,0.3,0,8.5,Will Rey 
33057,portland,1990,WCC,0.179,75.6,Grant Tracy,25,6,18.3,0.526,0.536,0,0.794,4.2,0.9,0.4,0.6,1.8,8.6,Larry Steele 
33058,cleveland-state,1990,Mid-Cont,0.429,71.6,Gravelle Craig,20,19,34.4,0.42,0.465,0.31,0.684,2.7,4.9,1.4,0,2.8,6,Mike Boyd 
33059,boise-state,1990,Big Sky,0.621,69,Grayle Humphrey,20,2,13.8,0.13,0.125,0.143,0.889,1.1,1.5,0.5,0,0.8,1.2,Bobby Dye 
33060,nevada-las-vegas,1990,Big West,0.971,97.7,Greg Anthony,35,0,31.4,0.456,0.492,0.395,0.775,2.5,8.9,2.4,0.4,1.9,11.6,Jerry Tarkanian 
33061,tennessee,1990,SEC,0.353,79.1,Greg Bell,12,1,16.7,0.316,0.375,0.174,0.63,1.8,1.2,0.8,0.1,2.4,5.9,Wade Houston 
33062,lehigh,1990,Patriot,0.655,79.4,Greg Berliner,23,1,12.1,0.407,0.493,0.105,0.3,1.7,0.6,0.5,0.1,1,3.3,Dave Duke 
33063,mississippi-state,1990,SEC,0.69,80.8,Greg Carter,29,0,0,0.565,0.604,0.278,0.793,7.8,2,1.2,0.3,0,15.4,Richard Williams 
33064,middle-tennessee,1990,OVC,0.7,81,Greg Christian,24,0,0,0.412,0.418,0.381,0.853,1.9,5.2,0.8,0.1,0,5.6,Bruce Stewart 
33065,murray-state,1990,OVC,0.727,78.6,Greg Coble,33,32,35.7,0.44,0.502,0.345,0.84,4.5,3.6,1.8,0.2,2.8,13.7,Steve Newton 
33066,texas-am,1990,SWC,0.276,71.5,Greg Cook,3,0,0,1,1,0,0,0,0,0,0,0,0.7,Kermit Davis 
33067,east-tennessee-state,1990,Southern,0.848,94,Greg Dennis,2,0,0,0.303,0.346,0.143,0.4,6,2,1.5,0,0,11.5,Alan LeForce 
33068,loyola-marymount,1990,WCC,0.516,103.6,Greg Evans,8,0,7.3,0.3,0.333,0,0.8,0.8,1.1,0.8,0,2.6,1.8,Jay Hillock 
33069,creighton,1990,MVC,0.75,76.9,Greg Everett,10,0,1.7,0,0,0,0,0.4,0,0,0,0.2,0,Tony Barone 
33070,virginia-military-institute,1990,Southern,0.357,71.3,Greg Fittz,28,28,33.1,0.471,0.51,0.31,0.697,6.8,0.9,0.6,0.7,2.3,17.3,Joey Cantafio 
33071,austin-peay,1990,OVC,0.517,84.7,Greg Franklin,29,28,31.2,0.448,0.462,0.372,0.686,3.1,2.1,1,0.1,2.4,11.7,Dave Loos 
33072,tulane,1990,Metro,0.536,78.1,Greg Gary,28,0,0,0.489,0.525,0.429,0.808,2.1,4,1.2,0,0,6.1,Perry Clark 
33073,indiana,1990,Big Ten,0.853,84.8,Greg Graham,34,13,19.1,0.51,0.553,0.241,0.694,2.6,1.6,1,0.2,1.6,8.7,Bob Knight 
33074,detroit-mercy,1990,MW Coll,0.321,70.9,Greg Grant,19,1,11.6,0.345,0.352,0,0.636,3.2,0.4,0.4,0.7,0.7,3.1,Ricky Byrdsong 
33075,iowa-state,1990,Big 8,0.387,78.6,Greg Hester,7,0,0,0,0,0,0,0.1,0,0,0,0,0,Johnny Orr 
33076,kent-state,1990,MAC,0.357,62.9,Greg Holman,27,8,17.4,0.467,0.52,0.235,0.895,1.8,0.9,0.4,0.1,1,4,Jim McDonald 
33077,northeastern-illinois,1990,Ind,0.074,74.4,Greg Houston,17,15,0,0.416,0.455,0.358,0.724,3.5,4.1,2,0.1,0,12,Rees Johnson 
33078,rice,1990,SWC,0.533,74.5,Greg Johnson,13,0,0,0.2,0.214,0,0,0.8,0.4,0.1,0.1,0,0.5,Scott Thompson 
33079,mississippi,1990,SEC,0.321,73.8,Greg Jones,9,0,2.6,0.222,0,0.286,0.5,0.3,0.1,0.2,0.1,0.2,0.9,Ed Murphy 
33080,jackson-state,1990,SWAC,0.567,82.6,Greg King,14,0,0,0.25,0.3,0,0.417,0.6,0.4,0,0.1,0,0.8,Andy Stoglin 
33081,southern-methodist,1990,SWC,0.414,71.2,Greg Kinzer,28,0,0,0.408,0.411,0,0.63,5.7,0.4,0.3,0.4,0,5.2,John Shumate 
