team,season,conference,win_pcnt,avg_pts,player,games_played,games_started,avg_min_game,pcnt_fg,pcnt_2pt,pcnt_3pt,pcnt_ft,avg_rb_game,avg_ast_game,avg_stl_game,avg_blk_game,avg_to_game,avg_pts_game,coach
wichita-state,1997,MVC,0.516,63.5,"Rashon Mickens",9,0,0,0.241,0.324,0.1,0.75,1.8,1,0.7,0,0,3.8,"Randy Smithson "
towson,1997,AEC,0.286,63.7,"Raul de Pablo",28,0,0,0.375,0.148,0.431,0.833,1.8,1.7,0.8,0,0,5.9,"Mike Jaskulski "
murray-state,1997,OVC,0.879,86.7,"Ray Cunningham",6,0,0,0.5,0.5,0.5,0.5,1.5,0.7,0.3,0.2,0,2,"Mark Gottfried "
georgia,1997,SEC,0.571,75.8,"Ray Harrison",33,0,0,0.385,0.446,0.29,0.739,3,3.6,1.5,0.1,0,11.9,"Ron Jirsa "
texas-pan-american,1997,"Sun Belt",0.111,72.3,"Ray Hernandez",1,0,0,0,0,0,0.5,1,0,1,0,0,1,"Delray Brooks "
louisiana-monroe,1997,Southland,0.448,78,"Ray McGill",28,0,0,0.417,0.485,0.315,0.693,2.3,0.9,0.8,0.1,0,9.7,"Mike Vining "
cornell,1997,Ivy,0.346,62.7,"Ray Mercedes",25,0,0,0.435,0.546,0.34,0.562,4.2,1.4,0.4,0.2,0,12.6,"Scott Thompson "
st-francis-ny,1997,NEC,0.556,71.4,"Ray Minlend",23,0,0,0.412,0.461,0.263,0.673,3.4,2,1.4,0.1,0,8.8,"Ron Ganulin "
long-island-university,1997,NEC,0.656,96.9,"Ray Rivera",30,0,0,0.381,0.523,0.311,0.694,2.8,0.7,0.8,0.2,0,5.2,"Ray Haskins "
texas-tech,1997,"Big 12",0.481,77.3,"Rayford Young",27,0,0,0.415,0.428,0.393,0.843,3.7,4.3,1.7,0.4,0,15.4,"James Dickey "
california,1997,Pac-10,0.444,70.3,"Raymond King",27,0,0,0.449,0.529,0.206,0.667,2.8,3.3,1.3,0,0,6.5,"Ben Braun "
california-santa-barbara,1997,"Big West",0.269,71.6,"Raymond Tutt",26,0,0,0.506,0.576,0.333,0.767,5.7,2.1,1.6,0.2,0,18.9,"Jerry Pimm "
pacific,1997,"Big West",0.697,73.1,"Rayne Mahaffey",33,0,0,0.468,0.519,0.385,0.743,2.7,1,0.1,0.1,0,7.2,"Bob Thomason "
south-carolina,1997,SEC,0.742,71.3,"Recus Nix",28,0,0,0.31,0.429,0.19,0.714,1.8,0.5,0.3,0,0,1.8,"Eddie Fogler "
samford,1997,A-Sun,0.519,68.9,"Reed Rawlings",27,0,0,0.409,0.46,0.368,0.822,4.9,2.1,1.2,0.4,0,12.1,"Jimmy Tillette "
miami-oh,1997,MAC,0.586,69.2,"Refiloe Lethunya",29,0,0,0.415,0.44,0.263,0.638,4,0.4,0.4,0.1,0,5.3,"Charlie Coles "
oklahoma,1997,"Big 12",0.667,74.6,"Reggie Bass",6,0,0,0.333,0,0.333,0,0.2,0.2,0,0,0,0.5,"Kelvin Sampson "
old-dominion,1997,CAA,0.429,62.1,"Reggie Bassette",24,0,0,0.459,0.459,0,0.582,7.5,0.3,0.8,1.7,0,7.6,"Jeff Capel "
xavier,1997,A-10,0.733,83.5,"Reggie Butler",14,0,0,0.333,0.364,0,0.667,1.6,0.1,0.1,0.1,0,1.1,"Skip Prosser "
new-orleans,1997,"Sun Belt",0.556,69.3,"Reggie Carter",24,0,0,0.286,0.143,0.333,0.667,0.2,0.1,0,0,0,1.3,"Joey Stiebing "
winthrop,1997,"Big South",0.259,63.4,"Reggie Coles",27,0,0,0.352,0.453,0.205,0.542,1.9,1,0.6,0.1,0,3.6,"Dan Kenney "
san-jose-state,1997,WAC,0.115,59.7,"Reggie Cooks",12,0,0,0.067,0.083,0,0.571,0.6,0.3,0,0.1,0,0.5,"Stan Morrison "
centenary-la,1997,A-Sun,0.333,69.1,"Reggie Cooksey",6,0,0,0,0,0,0,0.2,0.3,0.3,0,0,0,"Billy Kennedy "
austin-peay,1997,OVC,0.607,71.9,"Reggie Crenshaw",28,27,29.2,0.451,0.52,0.295,0.731,6.4,1.8,2.2,1.8,2.4,10.9,"Dave Loos "
wofford,1997,Southern,0.333,64.7,"Reggie Degray",27,0,0,0.461,0.495,0.214,0.571,4,0.6,0.2,0.7,0,4.8,"Richard Johnson "
seton-hall,1997,"Big East",0.5,67.6,"Reggie Garrett",29,0,0,0.474,0.523,0.308,0.714,1.6,0.4,0.6,0.2,0,2.2,"Tommy Amaker "
arizona-state,1997,Pac-10,0.563,84.5,"Reggie Hester",7,0,0,0.444,0.455,0,0.571,1.9,1.1,1,0,0,6.3,"Don Newman "
st-johns-ny,1997,"Big East",0.688,72.9,"Reggie Jessie",29,0,0,0.393,0.452,0.263,0.444,1.8,0.7,0.4,0,0,2,"Fran Fraschilla "
centenary-la,1997,A-Sun,0.333,69.1,"Reggie Love",30,0,0,0.396,0.398,0,0.615,7.4,1.7,0.7,0.4,0,8.2,"Billy Kennedy "
middle-tennessee,1997,OVC,0.679,70.9,"Reggie Marshall",12,0,0,0.333,0.286,0.375,0.6,0.3,0.6,0.1,0,0,1.3,"Randy Wiel "
tennessee-tech,1997,OVC,0.3,65.8,"Reggie Nelson",25,0,0,0.507,0.504,1,0.69,4.3,0.6,0.2,0.5,0,6.8,"Frank Harrell "
navy,1997,Patriot,0.633,71.1,"Reggie Skipworth",7,0,0,0.417,0.8,0.143,0.5,0.3,1.3,0.3,0,0,1.7,"Don DeVoe "
delaware-state,1997,MEAC,0.333,70,"Reggie Stevens",25,0,0,0.448,0.447,0.5,0.553,4.6,0.3,0.5,0.4,0,7.6,"Jimmy DuBose "
east-tennessee-state,1997,Southern,0.407,65.9,"Reggie Todd",24,0,0,0.527,0.527,0,0.509,8.6,0.8,1.1,0.4,0,12.8,"Ed DeChellis "
louisiana-state,1997,SEC,0.333,62.2,"Reggie Tucker",26,0,0,0.621,0.692,0,0.435,2.6,1.7,0.7,0.2,0,1.8,"John Brady "
milwaukee,1997,"MW Coll",0.111,61.1,"Reggie Wheeler",15,0,0,0.283,0.2,0.306,0.75,1.1,0.2,0.6,0.1,0,2.9,"Ric Cobb "
north-carolina-asheville,1997,"Big South",0.679,71.5,"Remco Smits",14,0,0,0.333,0.333,0,0.6,0.9,0.6,0,0.1,0,1.1,"Eddie Biedenbach "
nicholls-state,1997,Southland,0.655,76.8,"Remon Winfrey",18,0,0,0.319,0.333,0.308,0.444,0.9,1.8,0.6,0,0,2.3,"Rickey Broussard "
new-orleans,1997,"Sun Belt",0.556,69.3,"Renard Allen",1,0,0,0.333,0,1,0,2,0,0,0,0,3,"Joey Stiebing "
howard,1997,MEAC,0.286,69.2,"Rene Harry",28,0,0,0.487,0.487,0,0.34,5.8,0.1,0.4,1.4,0,4.6,"Mike McLeese "
new-mexico-state,1997,"Big West",0.6,75,"Rene Sierra",14,0,0,0.2,0.333,0,0.6,0.3,0.1,0.2,0,0,0.6,"Lou Henson "
oklahoma,1997,"Big 12",0.667,74.6,"Renzi Stone",33,0,0,0.509,0.518,0,0.705,4.9,1.6,0.4,0.5,0,4.8,"Kelvin Sampson "
alcorn-state,1997,SWAC,0.444,73.9,"Reuben Stiff",27,25,32,0.444,0.467,0.379,0.73,3.5,5.6,2,0,2.9,11.9,"Davey Whitney "
idaho-state,1997,"Big Sky",0.231,68.9,"Reuben Turner",18,0,0,0.284,0.263,0.29,1,0.9,0.9,0.2,0,0,4,"Herb Williams "
northern-illinois,1997,MAC,0.385,67.8,"Rey Jones",24,0,0,0.367,0.416,0.25,0.564,3.3,1.3,0.7,0.2,0,4.6,"Brian Hammel "
wake-forest,1997,ACC,0.533,65.8,"Rhamen Love-Lane",1,0,0,0,0,0,0,0,0,0,0,0,0,"Dave Odom "
georgetown,1997,"Big East",0.516,71.7,"Rhese Gibson",29,0,0,0.466,0.466,0,0.813,3.3,0.3,0.6,0.1,0,2.8,"John Thompson "
louisiana-state,1997,SEC,0.333,62.2,"Rhodaria Caston",27,0,0,0.471,0.476,0,0.525,4.3,0.5,0.3,0,0,4.1,"John Brady "
new-mexico-state,1997,"Big West",0.6,75,"Rhonte Davis",30,0,0,0.518,0.518,0,0.412,2.9,0.4,0.2,0.2,0,3.3,"Lou Henson "
radford,1997,"Big South",0.667,75.7,"Rian Everett",30,0,0,0.394,0.403,0.386,0.745,1.7,4.4,1.3,0,0,6,"Ron Bradley "
depaul,1997,CUSA,0.233,59.2,"Ricardo Crumble",1,0,0,0,0,0,0,0,0,0,0,0,0,"Pat Kennedy "
pittsburgh,1997,"Big East",0.407,73.6,"Ricardo Greer",27,0,0,0.429,0.5,0.256,0.727,6.7,4.3,1.6,0.3,0,12.4,"Ralph Willard "
north-carolina-greensboro,1997,Southern,0.321,63.7,"Ricardo Trevisan",24,0,0,0.408,0.408,0,0.579,1.7,0.2,0.2,0.2,0,2.1,"Randy Peele "
tennessee-tech,1997,OVC,0.3,65.8,"Ricardo Woodfine",24,0,0,0.398,0.438,0.318,0.588,1.9,1.5,0.4,0.2,0,5.8,"Frank Harrell "
miami-oh,1997,MAC,0.586,69.2,"Rich Allendorf",22,0,0,0.313,0.313,0,0.636,1.8,0,0,0.3,0,0.8,"Charlie Coles "
illinois,1997,"Big Ten",0.697,69.7,"Rich Beyers",21,0,0,0.286,0.286,0,0.5,0.9,0.1,0,0,0,0.7,"Lon Kruger "
saint-peters,1997,MAAC,0.296,69,"Rich Brown",27,0,0,0.497,0.497,0,0.551,4.3,0.8,0.5,0.3,0,7.1,"Rodger Blind "
maryland-baltimore-county,1997,"Big South",0.5,70.6,"Rich Giddens",28,0,0,0.397,0.401,0.394,0.741,3.9,3,1.5,0.4,0,15.5,"Tom Sullivan "
cal-poly,1997,"Big West",0.5,84.5,"Rich Kinner",25,0,0,0.403,0.417,0.4,0.75,0.4,0.7,0.2,0,0,3.3,"Jeff Schneider "
jackson-state,1997,SWAC,0.519,69.9,"Richard Bradley",26,0,0,0.505,0.511,0.429,0.547,3.1,0.2,0.5,0.1,0,5,"Andy Stoglin "
virginia-military-institute,1997,Southern,0.519,75.4,"Richard Bruce",27,0,0,0.434,0.569,0.333,0.724,2.1,1.7,0.6,0.1,0,6.1,"Bart Bellairs "
middle-tennessee,1997,OVC,0.679,70.9,"Richard Duncan",28,0,0,0.41,0.473,0.33,0.74,2.1,4.2,1.9,0.1,0,9.8,"Randy Wiel "
connecticut,1997,"Big East",0.865,76.6,"Richard Hamilton",37,0,0,0.44,0.463,0.404,0.843,4.4,2.4,1.5,0.2,0,21.5,"Jim Calhoun "
central-connecticut-state,1997,NEC,0.154,65.6,"Richard Ijeh",26,0,0,0.398,0.464,0.319,0.645,1.9,1.8,0.7,0,0,4.5,"Howie Dickenman "
indiana,1997,"Big Ten",0.625,76.8,"Richard Mandeville",27,0,0,0.438,0.5,0.167,0.714,1.3,0.1,0.1,0.1,0,1.3,"Bob Knight "
alabama-state,1997,SWAC,0.393,68.4,"Richard Mason",18,0,0,0.353,0.314,0.38,0.838,1.2,1.4,1.4,0.1,0,12.4,"Rob Spivery "
marquette,1997,CUSA,0.645,65.3,"Richard Shaw",29,0,0,0.485,0.488,0,0.663,6.3,0.6,0.5,1.1,0,7.4,"Mike Deane "
gonzaga,1997,WCC,0.706,80.3,"Richie Frahm",33,0,0,0.452,0.462,0.445,0.829,3.8,1.8,0.7,0.1,0,12.1,"Dan Monson "
long-island-university,1997,NEC,0.656,96.9,"Richie Parker",32,0,0,0.508,0.526,0.217,0.421,7.3,1.4,1.7,0.2,0,15.9,"Ray Haskins "
st-francis-ny,1997,NEC,0.556,71.4,"Richy Dominguez",27,0,0,0.491,0.547,0.244,0.561,4.1,2,1,0.3,0,11.4,"Ron Ganulin "
providence,1997,"Big East",0.448,65.4,"Rick Cordella",3,0,1.3,0.5,0.5,0,0,0.3,0,0,0,0,0.7,"Pete Gillen "
san-jose-state,1997,WAC,0.115,59.7,"Rick Hite",6,0,0,0.361,0.362,0.357,1,3.7,3,0.8,0,0,8.3,"Stan Morrison "
richmond,1997,CAA,0.742,70,"Rick Houston",30,0,0,0.378,0.422,0.324,0.762,1.2,0.5,0.3,0.1,0,3,"John Beilein "
eastern-illinois,1997,OVC,0.593,74.4,"Rick Kaye",27,0,0,0.432,0.497,0.297,0.732,4.6,3.1,1.8,0.1,0,21.1,"Rick Samuels "
central-connecticut-state,1997,NEC,0.154,65.6,"Rick Mickens",26,0,0,0.393,0.406,0.376,0.851,3.8,2.3,2.3,0.5,0,19.8,"Howie Dickenman "
utah-state,1997,"Big West",0.758,72,"Rick Randall",15,0,0,0.379,0.6,0.143,0.5,0.7,0.3,0.1,0,0,1.9,"Larry Eustachy "
saint-peters,1997,MAAC,0.296,69,"Ricky Bellinger",26,0,0,0.417,0.448,0.236,0.683,4.3,1.8,1,0.3,0,16.5,"Rodger Blind "
tennessee-tech,1997,OVC,0.3,65.8,"Ricky Cabrera",26,0,0,0.378,0.457,0.297,0.645,2.2,2.2,0.6,0.1,0,11,"Frank Harrell "
iowa,1997,"Big Ten",0.645,80.2,"Ricky Davis",31,0,0,0.466,0.518,0.308,0.698,4.8,2.4,1.2,0.3,0,15,"Tom Davis "
sam-houston-state,1997,Southland,0.346,69.4,"Ricky Fernandez",19,0,0,0.625,0.625,0,0.628,3.6,1.6,0.5,0.3,0,5.1,"Jerry Hopkins "
connecticut,1997,"Big East",0.865,76.6,"Ricky Moore",37,0,0,0.441,0.483,0.333,0.729,3.1,3.5,1.6,0.4,0,7.5,"Jim Calhoun "
duke,1997,ACC,0.889,85.6,"Ricky Price",21,0,0,0.355,0.42,0.083,0.647,1.1,0.6,0.4,0,0,2.7,"Mike Krzyzewski "
texas-san-antonio,1997,Southland,0.593,75.9,"Ricky Reed",25,0,0,0.422,0.452,0.39,0.375,2.2,1.2,0.3,0.1,0,3.8,"Tim Carter "
south-alabama,1997,"Sun Belt",0.75,65,"Rico Alderson",27,0,0,0.565,0.57,0.25,0.563,7.4,2.4,1,1.1,0,14.4,"Bob Weltlich "
winthrop,1997,"Big South",0.259,63.4,"Rico Anderson",11,0,0,0.5,1,0.4,0,0.1,0.2,0.1,0,0,0.7,"Dan Kenney "
illinois-state,1997,MVC,0.806,76.2,"Rico Hill",30,0,0,0.512,0.516,0.495,0.697,7.5,1.6,1.1,0.3,0,18.4,"Kevin Stallings "
ucla,1997,Pac-10,0.727,83.1,"Rico Hines",23,0,0,0.341,0.357,0.308,0.55,1.5,0.5,0.3,0.1,0,1.9,"Steve Lavin "
fresno-state,1997,WAC,0.618,83.4,"Rico Laurie",17,0,0,0.423,0.533,0.273,0,0.4,0.7,0.2,0,0,1.5,"Jerry Tarkanian "
texas-el-paso,1997,WAC,0.462,64.2,"Rico Nelson",23,4,16.5,0.323,0.378,0.299,0.5,1.2,0.8,0.4,0,0.5,5,"Don Haskins "
james-madison,1997,CAA,0.407,64,"Riley Trone",27,0,0,0.32,0.426,0.224,0.789,1.7,1,0.8,0.1,0,4.1,"Sherman Dillard "
seton-hall,1997,"Big East",0.5,67.6,"Rimas Kaukenas",30,0,0,0.413,0.496,0.274,0.753,3.8,1.8,1.3,0.3,0,8.7,"Tommy Amaker "
siena,1997,MAAC,0.586,83.3,"Rob Conners",3,0,0,0,0,0,0,0,0,0,0,0,0,"Paul Hewitt "
georgia,1997,SEC,0.571,75.8,"Rob Dryden",19,0,0,0.208,0.217,0,0.714,1.2,0.1,0,0.4,0,0.8,"Ron Jirsa "
bradley,1997,MVC,0.517,64.6,"Rob Dye",29,29,35.1,0.395,0.402,0.388,0.72,4.8,3.2,1.3,0.2,2.6,12.5,"Jim Molinari "
illinois-state,1997,MVC,0.806,76.2,"Rob Gibbons",31,0,0,0.625,0.637,0,0.634,3.2,0.2,0.5,0.2,0,5.9,"Kevin Stallings "
saint-josephs,1997,A-10,0.393,66.9,"Rob Haskins",28,0,0,0.412,0.423,0.392,0.624,7,1.1,0.3,0.3,0,11.5,"Phil Martelli "
rutgers,1997,"Big East",0.483,69.2,"Rob Hodgson",29,0,0,0.484,0.565,0.366,0.835,5.4,1.3,1.6,0.5,0,13.2,"Kevin Bannon "
jacksonville,1997,"Sun Belt",0.296,65.8,"Rob Kelly",25,0,0,0.401,0.45,0.354,0.622,1.9,0.5,0.7,0.2,0,7.3,"Hugh Durham "
saint-francis-pa,1997,NEC,0.63,69.3,"Rob Krimmel",24,0,0,0.393,0.35,0.415,0.833,1,0.7,0.1,0,0,3.3,"Tom McConnell "
new-hampshire,1997,AEC,0.37,65.4,"Rob Marquardt",19,0,0,0.364,0.381,0,0.636,1.1,0.3,0.1,0.3,0,1.2,"Jeff Jackson "
miami-oh,1997,MAC,0.586,69.2,"Rob Mestas",4,0,0,0.333,0.364,0.25,0.5,1.8,3.5,0.5,0,0,3.3,"Charlie Coles "
florida-atlantic,1997,A-Sun,0.185,61.9,"Rob Rollins",21,0,0,0.444,0.533,0.333,0.583,1.6,0.4,0.3,0,0,1.7,"Kevin Billerman "
minnesota,1997,"Big Ten",0.571,72.3,"Rob Schoenrock",24,0,0,0.25,0.333,0,0.571,0.7,0.2,0.1,0,0,0.3,"Clem Haskins "
north-carolina-asheville,1997,"Big South",0.679,71.5,"Rob Stevenson",28,0,0,0.564,0.564,0,0.55,6.8,1,0.7,2.5,0,12.4,"Eddie Biedenbach "
james-madison,1997,CAA,0.407,64,"Rob Strickland",27,0,0,0.547,0.547,0,0.596,5.7,0.1,0.3,1.6,0,5.4,"Sherman Dillard "
indiana,1997,"Big Ten",0.625,76.8,"Rob Turner",28,0,0,0.503,0.628,0.328,0.571,2.8,1.8,0.3,0.1,0,7.3,"Bob Knight "
winthrop,1997,"Big South",0.259,63.4,"Rob Wallace",24,0,0,0.349,0.522,0.15,0.769,1.8,1.5,0.6,0.2,0,3.2,"Dan Kenney "
montana,1997,"Big Sky",0.533,68.4,"Robbie Christiaens",14,0,0,0.4,0.438,0,0.842,1.8,0.3,0.1,0.1,0,3.1,"Blaine Taylor "
indiana,1997,"Big Ten",0.625,76.8,"Robbie Eggers",19,0,0,0.368,0.389,0,0.429,1.2,0.2,0.4,0.1,0,1.2,"Bob Knight "
california,1997,Pac-10,0.444,70.3,"Robbie Jones",23,0,0,0.463,0.5,0,0.769,1.7,0.5,0.3,0.1,0,2.1,"Ben Braun "
michigan,1997,"Big Ten",0.735,77.4,"Robbie Reid",34,0,0,0.405,0.333,0.423,0.867,2.4,3.4,1.1,0,0,8.2,"Brian Ellerbe "
hawaii,1997,WAC,0.7,77.6,"Robbie Robinson",5,0,0,0,0,0,0,0.2,0,0,0,0,0,"Riley Wallace "
winthrop,1997,"Big South",0.259,63.4,"Robbie Waldrop",26,0,0,0.406,0.571,0.348,0.826,1.3,1,0.5,0.1,0,9.2,"Dan Kenney "
brigham-young,1997,WAC,0.3,63.5,"Robbie Yates",2,0,0,0,0,0,0.5,1,0.5,0,0,0,1,"Steve Cleveland "
oklahoma,1997,"Big 12",0.667,74.6,"Robert Allison",33,0,0,0.386,0.439,0.352,0.702,2.2,1.5,0.9,0.1,0,6.3,"Kelvin Sampson "
mount-st-marys,1997,NEC,0.464,71.4,"Robert Balgac",24,0,0,0.356,0.395,0.327,0.609,2.2,1.2,0.7,0.3,0,4,"Jim Phelan "
tulsa,1997,WAC,0.613,68.2,"Robert Bell",23,0,0,0.513,0.625,0.435,0.467,1.4,0.7,0.2,0.1,0,2.5,"Bill Self "
norfolk-state,1997,MEAC,0.222,66,"Robert Diggs",13,0,0,0,0,0,0.75,0.6,0.2,0.2,0.2,0,0.2,"Michael Bernard "
jackson-state,1997,SWAC,0.519,69.9,"Robert Fairley",27,0,0,0.535,0.535,0,0.598,5,0.2,0.7,1.6,0,9.8,"Andy Stoglin "
pepperdine,1997,WCC,0.63,69.8,"Robert Fomby",24,0,0,0.37,0.439,0.154,0.658,1,1.3,0.4,0.1,0,2.8,"Lorenzo Romar "
buffalo,1997,Mid-Cont,0.536,74.9,"Robert Harris",27,0,0,0.571,0.571,0,0.507,5.4,1.2,0.4,0.4,0,5.2,"Tim Cohane "
youngstown-state,1997,Mid-Cont,0.69,72.3,"Robert Hooper",9,0,0,0.444,0.444,0,0.333,1.3,0.6,0,0.1,0,1,"Dan Peters "
rice,1997,WAC,0.214,63.3,"Robert Johnson",28,0,0,0.352,0.368,0.333,0.747,3.3,1.8,0.8,0.3,0,11.6,"Willis Wilson "
toledo,1997,MAC,0.556,70.6,"Robert Kizer",27,0,0,0.455,0.524,0.244,0.718,5.9,1.9,2.2,0.1,0,8.7,"Stan Joplin "
southern-mississippi,1997,CUSA,0.667,69.2,"Robert Lewis",16,0,0,0.4,0.556,0.167,0,0.3,0.3,0.1,0,0,0.8,"James Green "
wake-forest,1997,ACC,0.533,65.8,"Robert OKelley",30,0,0,0.417,0.414,0.421,0.806,2.1,1.8,0.6,0.1,0,16.6,"Dave Odom "
navy,1997,Patriot,0.633,71.1,"Robert Reeder",21,0,0,0.425,0.425,0,0.455,2,0,0.3,0,0,2.3,"Don DeVoe "
mississippi-valley-state,1997,SWAC,0.222,73.7,"Robert Robinson",27,0,0,0.444,0.454,0,0.575,5.6,0.6,0.5,0.7,0,4.1,"Lafayette Stribling "
michigan,1997,"Big Ten",0.735,77.4,"Robert Traylor",34,0,0,0.579,0.58,0,0.642,10.1,2.6,1.3,1.4,0,16.2,"Brian Ellerbe "
north-texas,1997,"Big West",0.192,76.6,"Robert Washington",25,0,0,0.359,0.4,0.33,0.821,2,0.2,0.5,0,0,7,"Vic Trilli "
boise-state,1997,"Big West",0.567,72.4,"Roberto Bergersen",30,0,0,0.514,0.565,0.417,0.779,3.1,2.4,1.5,0.4,0,19.4,"Rod Jensen "
hofstra,1997,AEC,0.613,73.7,"Roberto Gittens",31,0,0,0.528,0.531,0,0.586,6.1,0.5,0.6,2,0,10.7,"Jay Wright "
tennessee-martin,1997,OVC,0.259,63.3,"Robin Cude",27,0,0,0.374,0.474,0.354,0.545,1.5,0.9,0.6,0,0,4.9,"Cal Luther "
long-island-university,1997,NEC,0.656,96.9,"Robin Dickerson",24,0,0,0.319,0.319,0,0.609,2.7,0.3,0.8,0.3,0,2.4,"Ray Haskins "
nevada,1997,"Big West",0.571,77,"Robin Kennedy",28,0,0,0.433,0.563,0.356,0.797,3.3,6.4,1.5,0,0,11.3,"Pat Foster "
lamar,1997,"Sun Belt",0.517,66.8,"Rock Winston",29,0,0,0.432,0.432,0,0.616,4,0.7,0.8,0.2,0,5.5,"Grey Giovanine "
oral-roberts,1997,Mid-Cont,0.613,80.2,"Rocky Walls",31,0,0,0.503,0.528,0.2,0.514,10.5,1.8,1.7,1.9,0,13.6,"Barry Hinson "
southern-mississippi,1997,CUSA,0.667,69.2,"Rod Agee",30,0,0,0.478,0.478,0.48,0.737,3.7,3.1,1,0.2,0,5.5,"James Green "
maryland-baltimore-county,1997,"Big South",0.5,70.6,"Rod Harrison",25,0,0,0.325,0.37,0.265,0.68,1.1,1.6,0.5,0,0,3.1,"Tom Sullivan "
northern-arizona,1997,"Big Sky",0.724,80.2,"Rod Hutchings",29,0,0,0.451,0.508,0.397,0.795,1.6,3.1,0.8,0,0,6.3,"Ben Howland "
lamar,1997,"Sun Belt",0.517,66.8,"Rod Jones",29,0,0,0.408,0.426,0.321,0.623,2.2,2.7,1.1,0,0,6.2,"Grey Giovanine "
murray-state,1997,OVC,0.879,86.7,"Rod Murray",30,0,0,0.542,0.582,0.313,0.712,4.7,1.8,0.7,0.2,0,9.5,"Mark Gottfried "
air-force,1997,WAC,0.385,68.2,"Rod Smith",18,1,5.8,0.421,0.421,0.421,0.357,0.6,0.6,0.3,0,0.3,2.5,"Reggie Minton "
northeastern,1997,AEC,0.5,67.5,"Rod Smith",23,0,0,0.343,0.343,0,0.565,3.7,1.8,0.4,0.5,0,2.6,"Rudy Keeling "
tulsa,1997,WAC,0.613,68.2,"Rod Thompson",31,0,0,0.374,0.412,0.34,0.805,4.4,3.8,1.3,0.3,0,15,"Bill Self "
baylor,1997,"Big 12",0.5,70.4,"Roddrick Miller",25,0,0,0.407,0.422,0.402,0.705,3.2,3.9,1.1,0,0,11.9,"Harry Miller "
texas-san-antonio,1997,Southland,0.593,75.9,"Roderic Hall",27,0,0,0.379,0.447,0.312,0.796,4.3,2.3,1.2,0.1,0,17.4,"Tim Carter "
texas-southern,1997,SWAC,0.484,75.1,"Roderick Beechem",31,0,0,0.429,0.513,0.292,0.63,0.7,1.1,0.5,0,0,2.9,"Robert Moreland "
south-carolina-state,1997,MEAC,0.733,74.4,"Roderick Blakney",30,0,0,0.43,0.453,0.381,0.807,5,4.7,2.7,0.1,0,20.7,"Cy Alexander "
loyola-md,1997,MAAC,0.429,76.5,"Roderick Platt",28,0,0,0.529,0.529,0,0.705,9.1,0.7,0.7,0.2,0,12.2,"Dino Gaudio "
florida-am,1997,MEAC,0.393,71.3,"Roderick Seay",28,0,0,0.477,0.481,0,0.603,3.8,1.4,1,0.4,0,10,"Mickey Clayton "
arizona-state,1997,Pac-10,0.563,84.5,"Rodger Farrington",0,0,0,0,0,0,0,0,0,0,0,0,0,"Don Newman "
stephen-f-austin,1997,Southland,0.385,71.5,"Rodney Beasley",25,0,0,0.392,0.409,0.308,0.25,2.5,0.4,0.3,0.4,0,2.7,"Derek Allister "
creighton,1997,MVC,0.643,75,"Rodney Buford",28,0,0,0.424,0.479,0.327,0.717,7.3,2.1,1.5,0.3,0,18.9,"Dana Altman "
coastal-carolina,1997,"Big South",0.296,62,"Rodney Dupre",27,0,0,0.376,0.395,0.35,0.765,4.1,1.5,2.4,0.3,0,12.7,"Michael Hopkins "
maryland,1997,ACC,0.656,78.8,"Rodney Elliott",32,0,0,0.485,0.512,0.378,0.686,7.4,1.6,0.9,0.6,0,15,"Gary Williams "
georgia-state,1997,A-Sun,0.571,74.9,"Rodney Hamilton",28,0,0,0.41,0.442,0.273,0.873,3.4,6.1,2.2,0.1,0,16,"Lefty Driesell "
mercer,1997,A-Sun,0.192,68,"Rodney Kirtz",26,0,0,0.264,0.393,0.185,0.65,2.6,0.8,0.7,0,0,4.2,"Mark Slonaker "
nebraska,1997,"Big 12",0.625,71.6,"Rodney Williams",7,0,0,0.2,0.25,0,0.4,1.1,0.6,0.4,0.1,0,0.9,"Danny Nee "
north-texas,1997,"Big West",0.192,76.6,"Rodrick Peyton",24,0,0,0.273,0.306,0.244,0.722,1,0.3,0.4,0.1,0,2.7,"Vic Trilli "
washington-state,1997,Pac-10,0.345,71.8,"Rodrigo de la Fuente",11,0,0,0.517,0.547,0.391,0.836,7,3,2.6,0.4,0,16.1,"Kevin Eastman "
george-washington,1997,A-10,0.727,73.2,"Roey Eyal",29,0,0,0.393,0.4,0.389,0.6,0.8,1,0.5,0,0,1.2,"Mike Jarvis "
tennessee-martin,1997,OVC,0.259,63.3,"Roger Castle",27,0,0,0.443,0.364,0.46,0.714,1,1.3,0.6,0.1,0,3.2,"Cal Luther "
winthrop,1997,"Big South",0.259,63.4,"Roger Toxey",24,0,0,0.376,0.411,0.34,0.86,3.1,2.4,1.4,0.2,0,5.7,"Dan Kenney "
louisiana-state,1997,SEC,0.333,62.2,"Rogers Washington",23,0,0,0.403,0.446,0.311,0.644,4.1,1.1,0.7,0.3,0,9.2,"John Brady "
virginia-tech,1997,A-10,0.37,66.2,"Rolan Roberts",27,0,0,0.534,0.557,0.273,0.578,6.4,0.8,0.6,2.2,0,13.6,"Bobby Hussey "
butler,1997,"MW Coll",0.667,67.5,"Rolf van Rijn",33,0,0,0.604,0.607,0,0.581,4.6,0.1,0.2,1.9,0,8.8,"Barry Collier "
