team,season,conference,win_pcnt,avg_pts,player,games_played,games_started,avg_min_game,pcnt_fg,pcnt_2pt,pcnt_3pt,pcnt_ft,avg_rb_game,avg_ast_game,avg_stl_game,avg_blk_game,avg_to_game,avg_pts_game,coach
george-mason,2012,CAA,0.579,68.1,"Johnny Williams",20,20,24.8,0.41,0.425,0,0.667,4.1,0.7,0.9,0.7,1.4,7,"Paul Hewitt "
illinois-state,2012,MVC,0.545,74.5,"Jon Ekey",33,18,22.9,0.446,0.545,0.348,0.821,4.2,0.9,0.8,1,0.7,6.4,"Dan Muller "
houston-baptist,2012,GWC,0.452,63.9,"Jon Evans",7,0,14.1,0.231,0.2,0.25,0.667,1.4,1,0.4,0.1,0.9,2,"Ron Cottrell "
miami-oh,2012,MAC,0.29,63,"Jon Harris",31,15,25.7,0.451,0.549,0.385,0.647,4.2,1.1,0.7,0.4,1,8.5,"John Cooper "
kentucky,2012,SEC,0.636,72.6,"Jon Hood",23,0,6.3,0.5,0.636,0.4,1,1.2,0.1,0.3,0,0.1,1.5,"John Calipari "
michigan,2012,"Big Ten",0.795,75.2,"Jon Horford",32,4,8.8,0.576,0.576,0,0.704,2.2,0.3,0.3,0.5,0.4,2.7,"John Beilein "
maine,2012,AEC,0.367,66.3,"Jon McAllian",19,1,9.2,0.276,0.429,0.227,1,0.8,0.5,0.3,0.1,0.4,1.5,"Ted Woodward "
maine,2012,AEC,0.367,66.3,"Jon Mesghna",26,22,25.2,0.393,0.424,0.383,0.636,3.2,1.2,0.4,0,1.2,6.6,"Ted Woodward "
north-carolina-asheville,2012,"Big South",0.5,71.8,"Jon Nwannunu",32,23,19.3,0.533,0.538,0,0.706,3.9,0.6,0.4,0.6,1.2,7.3,"Eddie Biedenbach "
colorado-state,2012,MWC,0.743,72.9,"Jon Octeus",35,1,19.6,0.36,0.413,0.2,0.787,2.6,1.3,0.4,0.1,1.1,4.7,"Larry Eustachy "
brown,2012,Ivy,0.464,62.4,"Jon Schmidt",22,0,4.9,0.316,0.316,0,1,1,0.4,0.1,0,0.2,0.6,"Mike Martin "
ohio,2012,MAC,0.706,72.5,"Jon Smith",34,10,16.3,0.607,0.607,0,0.711,3.6,0.3,0.7,1.4,0.3,4.8,"Jim Christian "
harvard,2012,Ivy,0.667,68.3,"Jonah Travis",29,13,16.5,0.595,0.595,0,0.646,3.1,0.5,0.7,0.3,1.1,6.2,"Tommy Amaker "
akron,2012,MAC,0.788,71.8,"Jonas Stalyga",5,0,1.4,0.5,0.5,0.5,0.2,0.4,0,0,0,0,2.8,"Keith Dambrot "
george-mason,2012,CAA,0.579,68.1,"Jonathan Arledge",38,22,19.4,0.488,0.498,0.414,0.814,4.8,0.8,0.5,0.6,1.3,9,"Paul Hewitt "
richmond,2012,A-10,0.559,70,"Jonathan Benjamin",5,0,2.2,0.333,0,0.5,0,0,0,0.2,0,0,0.6,"Chris Mooney "
george-washington,2012,A-10,0.433,66.3,"Jonathan Davis",6,0,2.7,0.667,0.667,0,0,0.7,0,0,0.2,0.3,0.7,"Mike Lonergan "
arizona-state,2012,Pac-12,0.629,71.8,"Jonathan Gilling",35,34,34.5,0.392,0.491,0.367,0.688,6.1,2.8,1,0.4,1.7,9.7,"Herb Sendek "
penn-state,2012,"Big Ten",0.323,61.6,"Jonathan Graham",31,8,13.6,0.338,0.338,0,0.667,2.7,0.2,0.1,0.8,0.5,1.9,"Patrick Chambers "
texas,2012,"Big 12",0.471,65.6,"Jonathan Holmes",29,29,20.5,0.458,0.528,0.289,0.589,5.6,0.4,0.6,0.7,1.3,6.4,"Rick Barnes "
alabama-state,2012,SWAC,0.313,61.8,"Jonathan Jefferson",21,0,8.4,0.25,0.3,0,0.667,1.8,0.3,0.3,0.2,0.4,1.4,"Lewis Jackson "
northeastern,2012,CAA,0.606,68.9,"Jonathan Lee",24,24,35.6,0.422,0.463,0.324,0.76,4.4,4,1.8,0,2.5,13.8,"Bill Coen "
jackson-state,2012,SWAC,0.379,66.2,"Jonathan Lewis",28,21,19.3,0.313,0.538,0.158,0.588,1.6,2.1,1,0,0.9,1.2,"Tevester Anderson "
southern-mississippi,2012,CUSA,0.73,73.9,"Jonathan Mills",37,36,29.1,0.511,0.511,0,0.6,8.1,1.5,1,0.4,1.9,9.3,"Donnie Tyndall "
rhode-island,2012,A-10,0.276,61.6,"Jonathan Nazarko",6,0,1.2,0,0,0,0,0,0,0.2,0,0,0,"Dan Hurley "
rider,2012,MAAC,0.559,63.7,"Jonathan Thompson",34,33,33.9,0.498,0.561,0.408,0.763,3.9,3.1,1.5,0.6,2.1,13.1,"Kevin Baggett "
wagner,2012,NEC,0.613,68.9,"Jonathon Williams",27,26,30.4,0.534,0.57,0.317,0.776,6.4,1,1.1,0.4,2.5,15.6,"Bashir Mason "
virginia,2012,ACC,0.657,64.2,"Jontel Evans",26,22,29,0.393,0.392,0.5,0.375,2.4,4.8,1,0,2.4,4.2,"Tony Bennett "
saint-louis,2012,A-10,0.8,68.2,"Jordair Jett",35,9,26.3,0.511,0.546,0.333,0.623,2.9,3.2,1.1,0.2,2.1,9,"Jim Crews "
north-dakota-state,2012,Summit,0.706,67.1,"Jordan Aaberg",22,0,6.4,0.545,0.545,0,0.778,1.8,0.2,0.1,0.5,0.4,2.5,"Saul Phillips "
milwaukee,2012,Horizon,0.25,62.7,"Jordan Aaron",32,30,35.6,0.371,0.395,0.345,0.864,3.6,4,1.3,0,3.8,14.4,"Rob Jeter "
ucla,2012,Pac-12,0.714,74.4,"Jordan Adams",33,27,30.3,0.447,0.543,0.307,0.843,3.8,1.8,2.2,0.4,1.2,15.3,"Ben Howland "
north-dakota,2012,"Big Sky",0.485,67.3,"Jordan Allard",33,7,14.1,0.345,0.391,0.192,0.556,3.2,0.4,0.4,0.5,0.8,3,"Brian Jones "
hofstra,2012,CAA,0.219,58.5,"Jordan Allen",32,25,22.4,0.537,0.541,0,0.475,2.9,0.7,0.9,0.5,0.9,5,"Mo Cassara "
arizona-state,2012,Pac-12,0.629,71.8,"Jordan Bachynski",35,33,25.4,0.583,0.583,0,0.597,5.9,0.1,0.2,3.4,1.8,9.8,"Herb Sendek "
pepperdine,2012,WCC,0.4,62.8,"Jordan Baker",30,28,31.2,0.392,0.402,0.374,0.677,4.2,3.1,0.9,0.2,3.4,11.4,"Marty Wilson "
davidson,2012,Southern,0.765,73.2,"Jordan Barham",26,0,5.2,0.583,0.656,0,0.7,1.4,0.1,0.1,0,0.3,2.2,"Bob McKillop "
louisville,2012,"Big East",0.875,74.5,"Jordan Bond",5,0,3.4,0,0,0,0,0.6,0.2,0.2,0,0,0,"Rick Pitino "
south-dakota,2012,Summit,0.333,70.4,"Jordan Boots",30,2,17.1,0.369,0.333,0.382,0.667,0.8,1.2,0.5,0,1,3.6,"David Boots "
murray-state,2012,OVC,0.677,72.8,"Jordan Burge",6,1,1.3,0,0,0,0,0,0,0.2,0,0.2,0,"Steve Prohm "
nevada,2012,MWC,0.387,67.5,"Jordan Burris",31,16,24.2,0.392,0.475,0.25,0.71,4,1.4,0.5,0.8,1.3,6.7,"David Carter "
tulane,2012,CUSA,0.571,69.6,"Jordan Callahan",35,28,30.2,0.387,0.409,0.375,0.673,2.6,1.9,1.3,0,1.2,10.6,"Ed Conroy "
drake,2012,MVC,0.469,71.8,"Jordan Clarke",30,30,28.3,0.553,0.566,0.385,0.558,8.6,1.1,1.3,0.5,1.5,9.3,"Edward Phelps "
valparaiso,2012,Horizon,0.765,71.2,"Jordan Coleman",29,0,14.9,0.422,0.486,0.297,0.581,2.5,0.4,0.6,0.3,0.9,4.4,"Bryce Drew "
tennessee-state,2012,OVC,0.545,71.5,"Jordan Cyphers",32,23,28.9,0.37,0.384,0.361,0.873,2.3,1,0.6,0.4,1.4,12.1,"Travis Williams "
southern-methodist,2012,CUSA,0.469,64.5,"Jordan Dickerson",26,0,3.5,0.364,0.364,0,0.714,0.9,0.1,0,0.3,0.2,0.5,"Larry Brown "
presbyterian,2012,"Big South",0.25,62.1,"Jordan Downing",29,28,34.3,0.424,0.416,0.433,0.756,3.8,1.2,0.4,0.2,1.7,12.8,"Gregg Nibert "
south-dakota-state,2012,Summit,0.714,73.4,"Jordan Dykstra",35,35,32.5,0.448,0.46,0.427,0.766,7.9,1.4,0.5,0.5,1.9,12.5,"Scott Nagy "
campbell,2012,"Big South",0.394,69.2,"Jordan Faciane",5,0,6.8,0.125,0.2,0,0,1,1.6,0.2,0,0.2,0.4,"Robbie Laing "
western-illinois,2012,Summit,0.71,59.5,"Jordan Foster",31,3,12.9,0.333,0.396,0.242,0.651,1,1,0.2,0,1.3,2.9,"Jim Molinari "
green-bay,2012,Horizon,0.529,66.1,"Jordan Fouse",34,34,29.3,0.476,0.492,0.125,0.574,7.9,2,1.6,1.4,1.6,6.8,"Brian Wardle "
tennessee-state,2012,OVC,0.545,71.5,"Jordan Gaither",20,1,9.1,0.313,0.429,0.222,0.467,0.8,0.5,0.3,0,0.6,1.6,"Travis Williams "
st-bonaventure,2012,A-10,0.483,72.7,"Jordan Gathers",29,6,15.5,0.424,0.453,0.375,0.783,1.2,1.8,0.7,0.1,0.9,3.5,"Mark Schmidt "
saint-marys-ca,2012,WCC,0.8,74.6,"Jordan Giusti",35,2,16.5,0.374,0.423,0.308,0.667,1.7,1.2,0.8,0.2,0.6,2.8,"Randy Bennett "
texas-am,2012,SEC,0.545,63.7,"Jordan Green",31,0,12.4,0.354,0.444,0.16,0.771,1.5,1.1,0.4,0.1,1,2.8,"Billy Kennedy "
montana,2012,"Big Sky",0.781,69.9,"Jordan Gregory",30,21,26.9,0.456,0.516,0.418,0.881,3.2,1.3,0.7,0.1,1,8.2,"Wayne Tinkle "
rhode-island,2012,A-10,0.276,61.6,"Jordan Hare",27,19,19.6,0.585,0.585,0,0.447,4,0.4,0.3,1.8,1.1,5.2,"Dan Hurley "
central-arkansas,2012,Southland,0.433,76.5,"Jordan Harks",30,14,19.9,0.586,0.587,0.5,0.524,4.2,0.7,0.5,0.3,0.7,7.9,"Corliss Williamson "
canisius,2012,MAAC,0.588,73.5,"Jordan Heath",31,28,27.1,0.532,0.623,0.373,0.506,5.9,0.7,1,1.7,0.9,9.2,"Jim Baron "
kansas-state,2012,"Big 12",0.771,69,"Jordan Henriguez-Roberts",33,20,15.9,0.507,0.507,0,0.389,5,0.4,0.2,1.9,0.8,5,"Bruce Weber "
eastern-washington,2012,"Big Sky",0.323,69.2,"Jordan Hickert",30,1,9.7,0.302,0.2,0.329,0.833,2.1,0.4,0,0.1,0.5,2.9,"Jim Hayford "
loyola-il,2012,Horizon,0.484,64.4,"Jordan Hicks",31,31,28.3,0.52,0.592,0.417,0.674,4.6,1.5,0.8,0.4,1.9,9,"Porter Moser "
oakland,2012,Summit,0.485,74.1,"Jordan Howenstine",6,1,2.7,0,0,0,0.5,0.5,0.2,0.2,0,0.3,0.2,"Greg Kampe "
indiana,2012,"Big Ten",0.806,78.6,"Jordan Hulls",36,36,28.8,0.446,0.443,0.447,0.776,2.4,2.9,0.8,0,1.2,9.7,"Tom Crean "
evansville,2012,MVC,0.583,69.2,"Jordan Jahr",20,5,14.4,0.347,0.5,0.189,0.833,2.5,0.8,0.4,0.2,0.6,3.7,"Marty Simmons "
southern-utah,2012,"Big Sky",0.355,66.6,"Jordan Johnson",31,15,20.5,0.432,0.464,0.316,0.707,3.3,1.5,1,0.3,1.5,3.6,"Nick Robinson "
cal-state-fullerton,2012,"Big West",0.438,76.6,"Jordan Knox",18,4,10.1,0.516,0.667,0.421,0.6,0.9,0.9,0.3,0.1,0.4,2.4,"Andy Newman "
loyola-md,2012,MAAC,0.657,66.9,"Jordan Latham",32,16,16.6,0.486,0.49,0.333,0.718,2.2,0.7,0.3,1.2,1.1,4.1,"Jimmy Patsos "
delaware-state,2012,MEAC,0.455,60.5,"Jordan Lawson",21,2,6.3,0.5,0.529,0,0.714,1.2,0.1,0.1,0.1,0.3,1.3,"Greg Jackson "
utah,2012,Pac-12,0.455,64.2,"Jordan Loveridge",32,31,31.7,0.397,0.407,0.368,0.762,7,2,0.8,0.4,2,12.1,"Larry Krystkowiak "
furman,2012,Southern,0.226,60.3,"Jordan Loyd",1,0,23,0.25,0.333,0,0.4,5,4,0,0,0,4,"Jeff Jackson "
north-carolina-central,2012,MEAC,0.71,67.1,"Jordan Marrow",6,0,2.7,0.333,0,0.5,0.75,0,0,0.3,0,0.2,1,"LeVelle Moton "
colorado-state,2012,MWC,0.743,72.9,"Jordan Mason",12,0,4.9,0.233,0.286,0.188,0.667,0.5,0.3,0.1,0.3,0.3,1.8,"Larry Eustachy "
florida-atlantic,2012,"Sun Belt",0.438,65.4,"Jordan McCoy",30,26,27.3,0.517,0.517,0,0.56,6.4,0.4,0.6,0.7,0.9,5.7,"Mike Jarvis "
tennessee,2012,SEC,0.606,66.3,"Jordan McRae",33,22,33.5,0.423,0.472,0.355,0.771,4.1,2,0.8,0.9,2.8,15.7,"Cuonzo Martin "
cal-state-northridge,2012,"Big West",0.452,75.3,"Jordan Mitchell",6,0,2.8,0.5,0.5,0,0,1.2,0,0,0,0.3,0.3,"Bobby Braswell "
kennesaw-state,2012,A-Sun,0.1,61,"Jordan Montgomery",26,1,10.8,0.373,0.417,0.353,0.588,1.3,0.6,0.5,0.1,0.7,3.6,"Lewis Preston "
michigan,2012,"Big Ten",0.795,75.2,"Jordan Morgan",36,27,15.9,0.577,0.577,0,0.558,4.3,0.4,0.4,0.1,0.9,4.6,"John Beilein "
evansville,2012,MVC,0.583,69.2,"Jordan Nelson",27,0,7.8,0.377,0.467,0.342,1,0.5,0.5,0.1,0,0.1,2.2,"Marty Simmons "
south-florida,2012,"Big East",0.387,58.8,"Jordan Omogbehin",24,3,5.6,0.471,0.471,0,0,1.1,0,0,0.2,0.3,0.7,"Stan Heath "
morehead-state,2012,OVC,0.455,72.6,"Jordan Percell",10,1,6.9,0.167,0.167,0,0.667,0.8,0.2,0.4,0,0.5,0.4,"Sean Woods "
north-carolina-greensboro,2012,Southern,0.29,71.7,"Jordan Potts",26,5,16.5,0.348,0.442,0.261,0.8,1.3,1.6,0.7,0,1.3,3.6,"Wes Miller "
auburn,2012,SEC,0.281,64.8,"Jordan Price",27,5,14.8,0.381,0.367,0.39,0.76,1.8,0.9,0.4,0.1,0.9,5.4,"Tony Barbee "
bradley,2012,MVC,0.514,67.7,"Jordan Prosser",35,9,18.5,0.506,0.506,0,0.679,3.5,0.2,0.3,0.1,0.6,5.5,"Geno Ford "
binghamton,2012,AEC,0.1,55.9,"Jordan Reed",28,26,35.3,0.391,0.426,0.137,0.665,9.5,1.4,1,0.6,3.4,16.6,"Tommy Dempsey "
texas-arlington,2012,WAC,0.576,64.3,"Jordan Reves",33,29,29.4,0.471,0.471,0,0.562,8.2,1,1.1,2.1,1.8,8.5,"Scott Cross "
weber-state,2012,"Big Sky",0.811,75.7,"Jordan Richardson",37,37,26,0.431,0.475,0.405,0.795,1.6,2.8,0.5,0.1,1.4,7.2,"Randy Rahe "
clemson,2012,ACC,0.419,61.5,"Jordan Roper",30,13,22.7,0.384,0.358,0.414,0.63,1.3,0.9,1.2,0,0.9,7.9,"Brad Brownell "
sacramento-state,2012,"Big Sky",0.483,64.7,"Jordan Salley",26,2,7.7,0.611,0.611,0,0.5,1.3,0.1,0.2,0.2,0.5,1.9,"Brian Katz "
iupui,2012,Summit,0.188,65.5,"Jordan Shanklin",32,2,22.1,0.373,0.39,0.364,0.667,1.5,1.3,0.6,0,1,5.6,"Todd Howard "
texas-san-antonio,2012,WAC,0.313,64,"Jordan Sims",32,32,31.5,0.35,0.536,0.32,0.619,3.7,1.3,1,0.1,0.9,6.5,"Brooks Thompson "
wisconsin,2012,"Big Ten",0.657,65,"Jordan Smith",10,0,2.1,0.3,0.667,0.143,0,0.4,0.1,0,0,0,0.7,"Bo Ryan "
army,2012,Patriot,0.516,72.4,"Jordan Springer",30,18,15.6,0.471,0.471,0,0.7,3.9,0.7,0.4,0.2,1.2,3.4,"Zach Spiker "
holy-cross,2012,Patriot,0.4,61.1,"Jordan Stevens",30,26,29.2,0.365,0.397,0.346,0.583,2.4,2.5,0.8,0.2,1.8,5.7,"Milan Brown "
utah-state,2012,WAC,0.677,68.8,"Jordan Stone",27,1,11.8,0.476,0.476,0,0.558,2.7,0.4,0.1,0.4,0.5,2.6,"Stew Morrill "
alabama-birmingham,2012,CUSA,0.485,71.4,"Jordan Swing",33,26,30.5,0.467,0.571,0.359,0.788,5.8,2.7,1.3,0.4,1.8,14,"Jerod Haase "
illinois-state,2012,MVC,0.545,74.5,"Jordan Threloff",21,2,7.9,0.59,0.59,0,0.5,1.9,0.3,0.4,0.1,0.2,2.5,"Dan Muller "
texas-tech,2012,"Big 12",0.355,65.4,"Jordan Tolbert",31,31,23,0.542,0.542,0,0.565,5.5,0.4,0.7,0.7,1.8,9.9,"Chris Walker "
pacific,2012,"Big West",0.629,67,"Jordan Turner",13,0,4.6,0.222,0.333,0.167,0,1.4,0.2,0.2,0,0.2,0.4,"Bob Thomason "
nebraska,2012,"Big Ten",0.455,58.3,"Jordan Tyrance",23,0,5.2,0.348,0.444,0,0.778,1,0.2,0.1,0.1,0.4,1,"Tim Miles "
north-carolina-state,2012,ACC,0.686,77.4,"Jordan Vandenberg",23,1,5.4,0.5,0.533,0,0.25,0.7,0,0.2,0.4,0.3,0.7,"Mark Gottfried "
norfolk-state,2012,MEAC,0.636,66.3,"Jordan Weathers",22,0,5,0.259,0.333,0.167,0.667,0.8,0,0.3,0,0.3,1.1,"Anthony Evans "
arkansas-state,2012,"Sun Belt",0.613,68.6,"Jordan Weaver",9,0,2.8,0.75,1,0,0.75,0.7,0.3,0.1,0,0.2,1,"John Brady "
maryland-baltimore-county,2012,AEC,0.258,63.5,"Jordan Wejnert",15,0,2.3,0.462,0.6,0,0.5,0.3,0.1,0,0.1,0.3,1.1,"Aki Thomas "
mcneese-state,2012,Southland,0.452,66.3,"Jordan Wells",28,0,6.5,0.283,0.282,0.286,0.429,0.8,0.2,0.1,0.3,0.3,1.1,"Dave Simmons "
north-texas,2012,"Sun Belt",0.375,66.2,"Jordan Williams",32,28,31.7,0.416,0.459,0.341,0.732,3.7,0.7,0.7,0.6,2.2,14.2,"Tony Benford "
oral-roberts,2012,Southland,0.571,71,"Jorden Kaufman",11,1,6.6,0.435,0.435,0,0.571,1.5,0,0.1,0.2,0.4,2.2,"Scott Sutton "
saint-marys-ca,2012,WCC,0.8,74.6,"Jorden Page",33,27,19.1,0.451,0.592,0.353,0.679,1.4,1.8,0.7,0.1,1.4,6.4,"Randy Bennett "
arizona,2012,Pac-12,0.771,73.4,"Jordin Mayes",35,0,11.8,0.355,0.415,0.308,0.75,0.8,0.9,0.5,0,0.8,2.8,"Sean Miller "
new-hampshire,2012,AEC,0.31,60.2,"Jordon Bronner",29,24,23.9,0.367,0.426,0.302,0.66,1.5,2.1,0.6,0.1,0.9,3.9,"Bill Herrion "
bowling-green-state,2012,MAC,0.406,62.8,"Jordon Crawford",32,30,34.9,0.392,0.436,0.318,0.756,2.6,4.3,1.7,0,3.6,15,"Louis Orr "
auburn,2012,SEC,0.281,64.8,"Jordon Granger",20,3,6.1,0.368,0.389,0,0.833,1.1,0.1,0.2,0.1,0.4,1.2,"Tony Barbee "
northern-arizona,2012,"Big Sky",0.344,66.9,"Jordyn Martin",32,0,13.4,0.443,0.45,0,0.588,2.8,0.6,0.2,0.4,0.8,2,"Jack Murphy "
saint-peters,2012,MAAC,0.3,59.6,"Jose Irizarry",3,0,3,1,1,0,0,0,0,0,0,0,0.7,"John Dunne "
alabama-am,2012,SWAC,0.355,63.1,"Jose Long",30,12,19.7,0.28,0.338,0.179,0.514,3.8,1.2,0.5,0.2,0.8,2.9,"Willie Hayes "
illinois,2012,"Big Ten",0.639,68.5,"Joseph Bertrand",35,5,22.7,0.502,0.567,0.321,0.773,4.1,0.6,0.9,0.2,1.1,7.3,"John Groce "
ipfw,2012,Summit,0.485,67.1,"Joseph Edwards",33,2,24.1,0.51,0.548,0.396,0.5,2.8,1.4,0.8,0.1,1.7,7.5,"Tony Jasick "
new-orleans,2012,Ind,0.308,68.9,"Joseph Hebert",2,0,2,0,0,0,0,0.5,0,0,0,0,0,"Mark Slessinger "
houston,2012,CUSA,0.606,78.1,"Joseph Young",32,30,32.8,0.458,0.482,0.42,0.875,3.5,2.5,0.6,0,1.3,18,"James Dickey "
wyoming,2012,MWC,0.588,61,"Josh Adams",34,26,28.9,0.346,0.441,0.226,0.637,1.4,1.6,0.8,0.2,1.3,6.6,"Larry Shyatt "
michigan,2012,"Big Ten",0.795,75.2,"Josh Bartelstein",6,0,1.7,0,0,0,0,0,0.2,0.2,0,0,0,"John Beilein "
dayton,2012,A-10,0.548,71.8,"Josh Benson",31,25,23.4,0.564,0.566,0,0.633,4.2,0.9,0.5,1,2.2,10.6,"Archie Miller "
tulane,2012,CUSA,0.571,69.6,"Josh Birchfield",18,0,3.6,0.333,0.333,0,0,0.6,0.1,0,0.1,0.2,0.3,"Ed Conroy "
elon,2012,Southern,0.636,68.9,"Josh Bonney",27,1,9.1,0.351,0.391,0.24,0.667,0.9,1.4,0.4,0,1,3.5,"Matt Matheny "
delaware,2012,CAA,0.576,69,"Josh Brinkley",31,25,23.3,0.509,0.513,0,0.685,3.9,0.3,0.1,0.5,1,7.3,"Monte Ross "
mount-st-marys,2012,NEC,0.563,69.8,"Josh Castellanos",20,14,21.6,0.346,0.393,0.2,0.694,1.2,3.2,0.6,0.1,2,4.3,"Jamion Christian "
youngstown-state,2012,Horizon,0.529,71.4,"Josh Chojnacki",26,0,5.1,0.36,0.4,0.2,0.571,0.7,0.2,0.1,0.3,0.3,0.9,"Jerry Slocum "
texas-pan-american,2012,GWC,0.5,65.7,"Josh Cleveland",28,0,11.7,0.495,0.495,0,0.362,2.3,0.2,0.3,0.3,0.7,4,"Ryan Marks "
illinois-chicago,2012,Horizon,0.529,62.8,"Josh Crittle",34,34,27.1,0.449,0.458,0,0.727,5.5,2.1,0.9,0.9,2.2,10.5,"Howard Moore "
tulane,2012,CUSA,0.571,69.6,"Josh Davis",35,35,35.7,0.492,0.492,0.5,0.716,10.7,1.7,0.8,0.9,2.6,17.6,"Ed Conroy "
vermont,2012,AEC,0.636,63.5,"Josh Elbaum",32,0,13.9,0.365,0.404,0,0.444,1.7,0.9,0.8,0.1,1,1.6,"John Becker "
prairie-view,2012,SWAC,0.441,64.2,"Josh Eleby",32,19,14,0.534,0.534,0,0.424,2.4,0.2,0.3,0.8,1.3,5.9,"Byron Rimm "
cornell,2012,Ivy,0.419,65.8,"Josh Figini",31,8,11.5,0.416,0.481,0.34,0.846,1.6,0.2,0.5,0.4,0.4,3.6,"Bill Courtney "
providence,2012,"Big East",0.559,67.6,"Josh Fortune",34,19,23.1,0.327,0.383,0.289,0.741,2.4,1.4,0.7,0.3,1.4,5.5,"Ed Cooley "
california-riverside,2012,"Big West",0.194,59,"Josh Fox",28,27,26.8,0.456,0.461,0.364,0.635,6.5,1.3,0.3,0.4,2,9.3,"Jim Wooldridge "
alabama-state,2012,SWAC,0.313,61.8,"Josh Freelove",32,28,29.1,0.461,0.546,0.352,0.792,2.8,1,0.5,0.3,1.7,13.6,"Lewis Jackson "
texas-tech,2012,"Big 12",0.355,65.4,"Josh Gray",31,31,26.7,0.363,0.429,0.188,0.697,2.5,3.2,2,0.1,3.3,9.3,"Chris Walker "
cal-state-northridge,2012,"Big West",0.452,75.3,"Josh Greene",30,28,32.3,0.383,0.383,0.384,0.858,2.8,3.7,1.7,0.1,2.1,14.5,"Bobby Braswell "
arkansas-little-rock,2012,"Sun Belt",0.531,66.5,"Josh Hagins",31,20,24.5,0.452,0.53,0.338,0.77,2.7,3.1,1.2,0.2,2,8.1,"Steve Shields "
duke,2012,ACC,0.833,77.2,"Josh Hairston",35,6,12.7,0.45,0.456,0,0.692,2.1,0.2,0.1,0.2,0.5,2.6,"Mike Krzyzewski "
vanderbilt,2012,SEC,0.485,60.3,"Josh Henderson",33,21,20.5,0.465,0.468,0,0.517,3.4,0.8,0.5,0.9,1.5,5.4,"Kevin Stallings "
army,2012,Patriot,0.516,72.4,"Josh Herbeck",19,6,18.8,0.355,0.286,0.384,0.923,2,0.8,0.4,0,1,7.9,"Zach Spiker "
stanford,2012,Pac-12,0.559,70.5,"Josh Huestis",34,34,32.1,0.46,0.502,0.338,0.667,9,0.9,0.8,2.1,1.4,10.5,"Johnny Dawkins "
cleveland-state,2012,Horizon,0.438,64.1,"Josh Ivory",30,0,8.9,0.31,0.125,0.353,0.25,1,0.4,0.2,0.1,0.6,1.3,"Gary Waters "
mcneese-state,2012,Southland,0.452,66.3,"Josh Jagneaux",5,0,1.8,0,0,0,0,0.2,0.4,0.2,0,0,0,"Dave Simmons "
creighton,2012,MVC,0.778,74.4,"Josh Jones",8,0,19.6,0.417,0.588,0.323,0.857,2.4,1.3,1.1,0,0.8,7,"Greg McDermott "
toledo,2012,MAC,0.536,68.9,"Josh Lemons",27,3,14.1,0.263,0.364,0.125,0.6,0.6,0.9,1.1,0.2,0.6,1,"Tod Kowalczyk "
eastern-michigan,2012,MAC,0.471,56.6,"Josh Lyle",10,0,5.1,0.143,0.182,0,0.25,0.5,0.3,0.1,0,0.2,0.5,"Rob Murphy "
western-carolina,2012,Southern,0.424,69.3,"Josh Mendenhall",23,0,7.9,0.533,0.533,0,0.5,1.2,0.1,0.1,0.4,0.7,1.6,"Larry Hunter "
colorado-state,2012,MWC,0.743,72.9,"Josh Morgan",8,0,2.3,0.5,1,0,1,0.3,0,0,0,0.3,0.8,"Larry Eustachy "
alcorn-state,2012,SWAC,0.294,60.4,"Josh Nicholas",33,12,14.3,0.506,0.513,0,0.561,3.8,0.2,0.2,1.1,0.8,3.2,"Luther Riley "
iowa,2012,"Big Ten",0.658,70.1,"Josh Oglesby",37,2,16.2,0.274,0.294,0.269,0.792,1.4,1,0.3,0.1,0.5,4.5,"Fran McCaffery "
arkansas-state,2012,"Sun Belt",0.613,68.6,"Josh Pierre",4,0,2,0.5,0,0.5,0,0.3,0,0,0,0,1.5,"John Brady "
eastern-illinois,2012,OVC,0.344,60.4,"Josh Piper",32,31,29.4,0.45,0.516,0.388,0.864,4.4,1.3,0.6,0.7,1.4,10.2,"Jay Spoonhour "
tennessee,2012,SEC,0.606,66.3,"Josh Richardson",33,33,30.7,0.469,0.533,0.214,0.692,4.3,1.5,1.1,0.7,1.7,7.9,"Cuonzo Martin "
california-davis,2012,"Big West",0.452,71.3,"Josh Ritchart",30,14,21.2,0.446,0.553,0.356,0.717,3.6,1.2,0.4,0.3,1.2,7.8,"Jim Les "
north-dakota,2012,"Big Sky",0.485,67.3,"Josh Schuler",25,20,27.9,0.389,0.409,0.371,0.797,1.8,1.2,0.8,0,0.7,9.2,"Brian Jones "
colorado,2012,Pac-12,0.636,67.6,"Josh Scott",31,30,28.2,0.486,0.484,1,0.753,5.7,0.6,0.5,0.8,1.2,10.3,"Tad Boyle "
north-carolina-asheville,2012,"Big South",0.5,71.8,"Josh Seligson",6,1,4,0.4,0.4,0,0,0.5,0,0.5,0.5,0.2,0.7,"Eddie Biedenbach "
miami-oh,2012,MAC,0.29,63,"Josh Sewell",22,0,8.5,0.425,0.45,0.4,0.636,0.8,0.3,0.2,0,0.6,2.2,"John Cooper "
brigham-young,2012,WCC,0.667,77.1,"Josh Sharp",32,22,18.5,0.567,0.582,0.333,0.718,3.9,0.7,0.4,0.2,0.7,4.4,"Dave Rose "
clemson,2012,ACC,0.419,61.5,"Josh Smith",17,0,5.6,0.5,0.5,0,0.75,1.2,0,0.1,0,0.3,1.1,"Brad Brownell "
