team,season,conference,win_pcnt,avg_pts,player,games_played,games_started,avg_min_game,pcnt_fg,pcnt_2pt,pcnt_3pt,pcnt_ft,avg_rb_game,avg_ast_game,avg_stl_game,avg_blk_game,avg_to_game,avg_pts_game,coach
washington-state,2008,Pac-10,0.515,59.2,"Aron Baynes",33,33,28.8,0.58,0.578,1,0.774,7.5,0.6,0.3,1.3,1.6,12.7,"Tony Bennett "
western-illinois,2008,Summit,0.31,58.7,"Arsenio Mims",15,1,6.6,0.214,0.25,0,0,0.9,0.2,0.1,0.1,0.3,0.4,"Jim Molinari "
south-carolina-state,2008,MEAC,0.548,69.9,"Arsenio Williams",9,0,11.1,0.556,0.6,0,0.741,4.1,0.8,0.3,0.2,1,5.6,"Tim Carter "
washington,2008,Pac-10,0.743,78.6,"Artem Wallace",18,1,4.5,0.611,0.611,0,0.429,1.3,0,0.1,0.1,0.3,1.6,"Lorenzo Romar "
sam-houston-state,2008,Southland,0.6,76,"Arthur Zulu",18,0,5.9,0.478,0.478,0,0,1.3,0.3,0.2,0.3,0.4,1.2,"Bob Marlin "
radford,2008,"Big South",0.636,75.5,"Artsiom Parakhouski",33,33,31.3,0.537,0.545,0,0.655,11.2,1.1,0.8,1.5,2.2,16.2,"Brad Greenberg "
long-beach-state,2008,"Big West",0.5,71.3,"Arturas Lazdauskas",25,1,12.3,0.523,0.535,0,0.478,2,1,1,0.6,0.7,2.3,"Dan Monson "
delaware-state,2008,MEAC,0.25,57.7,"Arturo Dubois",26,20,25.2,0.474,0.474,0,0.569,6.3,1.3,0.3,1.7,2.7,9,"Greg Jackson "
columbia,2008,Ivy,0.429,60.3,"Asenso Ampim",16,11,23.8,0.346,0.37,0.167,0.583,6.1,1.2,0.6,0.4,2,5.9,"Joe Jones "
youngstown-state,2008,Horizon,0.367,66,"Ashen Ward",29,8,12.2,0.361,0.321,0.382,0.571,1.2,0.9,0.4,0.1,0.7,3.2,"Jerry Slocum "
pittsburgh,2008,"Big East",0.861,77.4,"Ashton Gibbs",35,0,10.7,0.427,0.4,0.439,0.8,0.7,0.9,0.1,0,0.6,4.3,"Jamie Dixon "
lamar,2008,Southland,0.5,73.3,"Ashton Hall",30,28,25,0.462,0.521,0.316,0.741,3.9,1.5,0.7,0.5,1.3,8.8,"Steve Roccaforte "
coastal-carolina,2008,"Big South",0.355,69.3,"Ashton Lawrence",5,0,3.4,0.5,1,0.333,1,0.8,0,0.4,0,0,1.4,"Cliff Ellis "
sam-houston-state,2008,Southland,0.6,76,"Ashton Mitchell",30,28,30.2,0.413,0.49,0.293,0.794,3.8,6.8,1.7,0.2,3.5,12.5,"Bob Marlin "
tulane,2008,CUSA,0.452,65.1,"Asim McQueen",31,28,28.4,0.46,0.456,0.571,0.667,5.4,1,0.4,0.5,1.9,7.4,"Dave Dickerson "
virginia,2008,ACC,0.357,70,"Assane Sene",22,16,17.3,0.385,0.385,0,0.286,4.6,0.3,0,1.6,0.8,2.5,"Dave Leitao "
houston,2008,CUSA,0.636,75.8,"Aubrey Coleman",32,32,32.8,0.426,0.448,0.208,0.763,8.2,2.4,2.3,0,2.5,19.4,"Tommy Penders "
hampton,2008,MEAC,0.5,57.8,"Aubrey Mcalpine",1,0,3,1,1,0,1,1,0,0,0,0,4,"Kevin Nickelberry "
south-florida,2008,"Big East",0.29,59,"Augustus Gilchrist",25,12,24.2,0.404,0.421,0.326,0.558,4.4,0.5,0.3,1,1.7,10.2,"Stan Heath "
long-island-university,2008,NEC,0.533,70.6,"Aurimas Adomaitis",30,30,15.9,0.527,0.527,0,0.593,3,0.2,0.1,0.5,0.8,4.9,"Jim Ferry "
gardner-webb,2008,"Big South",0.433,74,"Auryn MacMillan",29,28,23.9,0.614,0.614,0,0.596,5.2,0.8,0.6,1.4,1.5,9.4,"Rick Scruggs "
montana-state,2008,"Big Sky",0.452,66.2,"Austin Brown",30,0,0,0.368,0.529,0.238,0.583,1.7,0.4,0.1,0.2,0.4,2.7,"Brad Huse "
niagara,2008,MAAC,0.743,76.1,"Austin Cooley",33,0,8.2,0.341,0.45,0.25,0.412,1.2,0.3,0.5,0.2,0.6,2.4,"Joe Mihalich "
citadel,2008,Southern,0.606,66.8,"Austin Dahn",33,28,24.3,0.326,0.324,0.327,0.767,1.9,1.2,0.3,0.1,1.5,6.8,"Ed Conroy "
gonzaga,2008,WCC,0.824,78.9,"Austin Daye",34,33,26.3,0.477,0.494,0.429,0.706,6.8,1.1,0.7,2.1,2.1,12.7,"Mark Few "
colorado,2008,"Big 12",0.29,62.9,"Austin Dufault",31,31,30.7,0.425,0.482,0.245,0.671,3.7,1,0.4,0.1,1.7,8.2,"Jeff Bzdelik "
stephen-f-austin,2008,Southland,0.75,65.6,"Austin Falke",4,0,1.5,0.5,0.5,0,0,0,0,0.3,0,0.3,0.5,"Danny Kaspar "
georgetown,2008,"Big East",0.516,69.3,"Austin Freeman",30,30,30.4,0.482,0.573,0.306,0.755,4.2,2,0.9,0.2,1.3,11.4,"John Thompson "
charleston-southern,2008,"Big South",0.31,69,"Austin Johnson",27,7,15.8,0.379,0.473,0.295,0.5,2,0.8,0.2,0,0.8,4.5,"Barclay Radebaugh "
oklahoma,2008,"Big 12",0.833,78.7,"Austin Johnson",36,36,31.3,0.423,0.504,0.346,0.781,3,3.9,1.3,0.8,1.6,8.6,"Jeff Capel "
virginia-military-institute,2008,"Big South",0.75,93.8,"Austin Kenon",32,32,31.8,0.43,0.559,0.39,0.714,3.3,2.4,1.4,0,1.7,16.3,"Duggar Baucom "
idaho-state,2008,"Big Sky",0.406,65.3,"Austin Kilpatrick",31,6,15.2,0.302,0.267,0.312,0.647,1.8,1.1,0.5,0.4,0.5,4.2,"Joe OBrien "
north-dakota-state,2008,Summit,0.788,80.6,"Austin Pennick",15,0,5.6,0.35,0.375,0.25,0.5,0.6,0.4,0.1,0.1,0.2,1.3,"Saul Phillips "
liberty,2008,"Big South",0.657,75.5,"Austin Smith",28,6,8.3,0.596,0.596,0,0.593,1.4,0.3,0.4,0.1,0.5,2.8,"Ritchie McKay "
south-carolina,2008,SEC,0.677,78.2,"Austin Steed",31,2,14.5,0.494,0.494,0,0.708,3.6,0.2,0.6,1,0.8,3.9,"Darrin Horn "
michigan-state,2008,"Big Ten",0.816,72,"Austin Thornton",27,0,3.7,0.36,0.625,0.235,0.786,0.8,0.3,0.1,0,0.2,1.2,"Tom Izzo "
butler,2008,Horizon,0.813,67.8,"Avery Jukes",27,0,11.3,0.435,0.488,0.346,0.63,2.1,0.3,0.1,0.3,0.3,3.2,"Brad Stevens "
air-force,2008,MWC,0.323,58.7,"Avery Merriex",26,2,8.9,0.414,0.412,0.417,0.667,0.7,0.3,0.2,0,0.2,1.4,"Jeff Reynolds "
milwaukee,2008,Horizon,0.548,68,"Avery Smith",29,25,30.1,0.397,0.43,0.295,0.655,5.2,3.1,1.2,0.3,2.5,11.4,"Rob Jeter "
jacksonville,2008,A-Sun,0.563,73.8,"Ayron Hardy",31,31,28.7,0.606,0.642,0.429,0.703,5.3,1.7,1.7,0.9,1.4,10.1,"Cliff Warren "
south-florida,2008,"Big East",0.29,59,"B.J. Daniels",19,0,2.8,0.214,0.25,0,0.364,0.4,0.1,0.2,0,0.4,0.5,"Stan Heath "
south-alabama,2008,"Sun Belt",0.606,69.7,"B.J. Ford",16,0,4.7,0.333,0.4,0.3,0,0.6,0.5,0.1,0,0.3,1.6,"Ronnie Arrow "
texas-am,2008,"Big 12",0.706,71.8,"B.J. Holmes",34,2,22.3,0.369,0.288,0.415,0.843,2.1,1.4,0.9,0.1,0.5,8.8,"Mark Turgeon "
duquesne,2008,A-10,0.618,78.9,"B.J. Monteiro",30,5,9.9,0.376,0.425,0.2,0.571,1.3,0.8,0.2,0.1,0.7,3.3,"Ron Everhart "
ohio-state,2008,"Big Ten",0.667,66.8,"B.J. Mullens",33,2,20.3,0.638,0.642,0,0.559,4.7,0.3,0.5,1.1,1.5,8.8,"Thad Matta "
portland,2008,WCC,0.594,70.3,"B.J. Porter",30,4,11.2,0.448,0.548,0.28,0.619,1.5,0.9,0.2,0.1,0.6,2.7,"Eric Reveno "
xavier,2008,A-10,0.771,71.7,"B.J. Raymond",35,35,30.3,0.458,0.519,0.41,0.809,4.1,1.4,0.5,0.3,1.6,14.1,"Sean Miller "
missouri-kansas-city,2008,Summit,0.226,64.8,"Bakari Lewis",20,15,25.5,0.393,0.4,0.379,0.742,2.1,2.6,1.1,0.4,2.2,10.8,"Matt Brown "
maryland-baltimore-county,2008,AEC,0.469,65.7,"Bakari Smith",13,1,8.6,0.25,0.267,0,0.667,0.6,0.5,0.2,0,0.4,0.9,"Randy Monroe "
southern-methodist,2008,CUSA,0.3,64.6,"Bamba Fall",30,26,27.7,0.576,0.576,0,0.67,7.3,0.8,0.5,2.2,2.4,8.9,"Matt Doherty "
northeastern,2008,CAA,0.594,62.5,"Baptiste Bataille",32,1,14.5,0.329,0.385,0.3,0.814,1,1.5,0.7,0,1.1,3.5,"Bill Coen "
sam-houston-state,2008,Southland,0.6,76,"Barkley Falkner",30,30,29.2,0.531,0.547,0.389,0.629,8.1,1.1,0.8,0.4,1.9,8.7,"Bob Marlin "
saint-louis,2008,A-10,0.563,61.8,"Barry Eberhardt",32,4,20.6,0.577,0.612,0.267,0.65,4.6,0.7,0.4,0.1,1.1,6.7,"Rick Majerus "
southern,2008,SWAC,0.258,63.1,"Barry Honore",31,29,26.2,0.43,0.434,0.413,0.652,4.5,0.4,0.5,0.7,2.1,8.8,"Rob Spivery "
mississippi-state,2008,SEC,0.639,74.4,"Barry Stewart",36,36,31.6,0.367,0.37,0.365,0.776,3.8,1.8,1.3,0.3,1.8,12.4,"Rick Stansbury "
tulsa,2008,CUSA,0.694,66.8,"Bassel Bawji",15,0,2.2,0.5,0.571,0,0,0.7,0,0.1,0,0.3,0.5,"Doug Wojcik "
tennessee-tech,2008,OVC,0.4,73.6,"Bassey Inameti",30,7,11.9,0.591,0.591,0,0.629,1.8,0.2,0.3,0.9,0.8,3.3,"Mike Sutton "
georgia-tech,2008,ACC,0.387,71.2,"Bassirou Dieng",9,0,6.2,0.8,0.75,1,0.4,1.3,0.1,0.1,0.3,0.7,1.2,"Paul Hewitt "
robert-morris,2008,NEC,0.686,70.5,"Bateko Francisco",35,33,25.4,0.438,0.505,0.362,0.733,2.4,2.2,1.3,0.1,1.6,7.3,"Mike Rice "
nevada-las-vegas,2008,MWC,0.656,68.8,"Beas Hamga",5,0,5.2,0.5,0.5,0,0.5,0.8,0,0,0.4,0.2,1,"Lon Kruger "
hawaii,2008,WAC,0.433,64,"Beau Albrechtson",3,0,2,0,0,0,0,0.3,0,0,0,0,0,"Bobby Nash "
oklahoma,2008,"Big 12",0.833,78.7,"Beau Gerber",13,0,2,0.6,0.6,0,1,0.7,0.2,0,0,0.2,0.6,"Jeff Capel "
mercer,2008,A-Sun,0.531,74.8,"Bejay Corley",32,14,13.5,0.667,0.667,0,0.188,2.4,0.2,0.2,0.2,0.6,1.8,"Bob Hoffman "
oral-roberts,2008,Summit,0.516,70.8,"Beloved Rogers",30,1,7.5,0.413,0.455,0.4,0.571,0.9,0.6,0.4,0,0.4,2,"Scott Sutton "
saint-marys-ca,2008,WCC,0.8,73.4,"Ben Allen",28,0,9.1,0.333,0.41,0.233,0.692,1.8,0.7,0.1,0.3,0.6,2.2,"Randy Bennett "
davidson,2008,Southern,0.771,77.8,"Ben Allison",35,0,12.7,0.448,0.486,0.091,0.536,2.3,0.4,0.3,0.2,1.2,4.3,"Bob McKillop "
ipfw,2008,Summit,0.433,65.7,"Ben Botts",30,29,30.7,0.407,0.391,0.423,0.915,2.4,1.6,0.6,0.2,1.4,11.3,"Dane Fife "
tennessee-martin,2008,OVC,0.688,78.8,"Ben Congiusta",9,0,3.6,0.6,0.625,0.5,0.833,0.7,0.2,0.2,0.1,0.4,2,"Bret Campbell "
michigan,2008,"Big Ten",0.6,66.9,"Ben Cronin",2,0,5,0.5,0.5,0,1,2.5,0,0,0.5,0,4,"John Beilein "
wake-forest,2008,ACC,0.774,81,"Ben Davis",2,0,1,0,0,0,0,0,0,0,0,0,0,"Dino Gaudio "
santa-clara,2008,WCC,0.485,65.6,"Ben Dowdell",32,10,21.3,0.402,0.42,0,0.534,3.5,1.2,0.7,0.4,1.7,3.3,"Kerry Keating "
georgia-southern,2008,Southern,0.267,70.5,"Ben Drayton",30,22,26.3,0.474,0.467,0.489,0.724,2.3,2.6,1.1,0.1,2.7,11.8,"Jeff Price "
rhode-island,2008,A-10,0.676,79.3,"Ben Eaves",29,0,7.5,0.451,0.5,0.405,0.769,1.6,0.3,0.1,0.2,0.3,3.4,"Jim Baron "
northeastern,2008,CAA,0.594,62.5,"Ben Felix",12,0,2.3,0,0,0,0.5,0.3,0,0,0.1,0.1,0.1,"Bill Coen "
old-dominion,2008,CAA,0.714,66.7,"Ben Finney",35,33,29.2,0.446,0.535,0.318,0.583,6,2.1,1.7,0.2,1.8,9.9,"Blaine Taylor "
colgate,2008,Patriot,0.333,56.7,"Ben Johnson",30,25,26.7,0.464,0.487,0.296,0.752,5.3,1,0.8,0.3,2.2,10.4,"Emmett Davis "
james-madison,2008,CAA,0.583,70.6,"Ben Louis",33,4,15.3,0.367,0.41,0.276,0.697,2.2,1.8,1,0.2,1,2.9,"Matt Brady "
north-carolina-state,2008,ACC,0.533,73,"Ben McCauley",30,30,29.7,0.538,0.538,0,0.711,7.8,2,0.9,0.5,1.7,12.4,"Sidney Lowe "
nebraska,2008,"Big 12",0.581,64.5,"Ben Nelson",11,0,2.1,0,0,0,0.75,0.4,0.1,0,0,0.3,0.3,"Doc Sadler "
jacksonville,2008,A-Sun,0.563,73.8,"Ben Smith",32,32,36.3,0.421,0.464,0.369,0.789,3.3,4,2.2,0,2.3,16.9,"Cliff Warren "
texas-pan-american,2008,Ind,0.37,65.3,"Ben Smith",27,20,23.7,0.319,0.421,0.306,0.579,2,2,0.9,0.2,1.3,6,"Tom Schuberth "
north-carolina-greensboro,2008,Southern,0.167,62.9,"Ben Stywall",30,25,32.4,0.512,0.523,0,0.592,8.4,1.4,1.2,0.7,2.1,11.7,"Mike Dement "
tulsa,2008,CUSA,0.694,66.8,"Ben Uzoh",36,36,35.8,0.438,0.489,0.328,0.791,4.9,3.6,1.5,0.5,2.6,14,"Doug Wojcik "
oregon,2008,Pac-10,0.258,67.4,"Ben Voogd",4,0,3,0,0,0,1,0,0.3,0.5,0,1,1,"Ernie Kent "
lafayette,2008,Patriot,0.267,65.3,"Ben Wheeler",30,13,16.3,0.302,0.391,0.22,0.625,2.6,1.7,0.3,0,1.4,2.6,"Fran OHanlon "
north-dakota-state,2008,Summit,0.788,80.6,"Ben Woodside",33,33,34.5,0.464,0.481,0.427,0.84,3.2,6.2,1.4,0.2,3.2,23.2,"Saul Phillips "
valparaiso,2008,Horizon,0.29,61.3,"Benjamin Fumey",18,2,15.7,0.434,0.455,0.167,0.438,3,0.3,0.6,0,1.4,4.4,"Homer Drew "
eastern-washington,2008,"Big Sky",0.4,63.5,"Benny Valentine",30,18,30.3,0.394,0.423,0.348,0.722,2.8,3.1,1.5,0,2.7,15.1,"Kirk Earlywine "
stephen-f-austin,2008,Southland,0.75,65.6,"Benson Akpan",32,0,9.8,0.59,0.59,0,0.543,3.2,0.3,0.1,0.6,0.9,4.9,"Danny Kaspar "
niagara,2008,MAAC,0.743,76.1,"Benson Egemonye",35,35,26.3,0.559,0.559,0,0.698,7.1,0.2,0.7,1.6,1.8,12.7,"Joe Mihalich "
tennessee-martin,2008,OVC,0.688,78.8,"Benzor Simmons",32,6,17.6,0.486,0.529,0.31,0.711,3.6,0.4,0.6,0.2,0.8,6.5,"Bret Campbell "
georgia-state,2008,CAA,0.375,60.3,"Bernard Rimmer",20,5,13.3,0.432,0.463,0,0.545,2.7,0.4,0.4,0.3,0.7,2.5,"Rod Barnes "
southeast-missouri-state,2008,OVC,0.1,67.8,"Bijon Jones",29,12,24.4,0.237,0.263,0.194,0.787,2,2.5,0.7,0.1,2.6,3,"Zac Roman "
boston-college,2008,ACC,0.647,74.4,"Biko Paris",34,1,12.4,0.376,0.382,0.368,0.721,0.9,1.7,0.2,0,0.9,3.4,"Al Skinner "
niagara,2008,MAAC,0.743,76.1,"Bilal Benn",35,35,34.4,0.43,0.479,0.315,0.709,9.3,2.7,2.4,0.5,2.9,13.8,"Joe Mihalich "
hawaii,2008,WAC,0.433,64,"Bill Amis",29,28,31.2,0.468,0.473,0.286,0.745,6.5,1.2,1.1,1.4,2,10.7,"Bobby Nash "
duquesne,2008,A-10,0.618,78.9,"Bill Clark",34,34,29.5,0.493,0.625,0.398,0.681,5,2.7,0.9,0.2,2.5,12.9,"Ron Everhart "
illinois,2008,"Big Ten",0.706,64.8,"Bill Cole",17,0,4.5,0.36,0.333,0.375,0.333,0.8,0.2,0.1,0.2,0.1,1.6,"Bruce Weber "
drake,2008,MVC,0.515,64.5,"Bill Eaddy",33,0,9.7,0.351,0.25,0.367,0.769,1,0.3,0.2,0,0.3,2.1,"Edward Phelps "
drexel,2008,CAA,0.517,61.7,"Bill Lally",1,0,1,0,0,0,0,0,0,0,0,0,0,"Bruiser Flint "
liberty,2008,"Big South",0.657,75.5,"Bill Weaver",34,0,6.4,0.471,0.471,0,0.385,0.8,0.2,0.2,0,0.4,1.1,"Ritchie McKay "
albany-ny,2008,AEC,0.484,64,"Billy Allen",29,1,12.8,0.254,0.35,0.216,0.75,1.5,0.9,0.3,0.1,0.5,1.9,"Will Brown "
charleston-southern,2008,"Big South",0.31,69,"Billy Blackmon",11,11,20.5,0.543,0.559,0,0.5,4.5,0.2,0.5,1,0.9,3.8,"Barclay Radebaugh "
mcneese-state,2008,Southland,0.379,63.9,"Billy Cotton",21,0,8.4,0.463,0.463,0,0.556,1.9,0.4,0.4,0.3,1.2,2.5,"Dave Simmons "
eastern-illinois,2008,OVC,0.4,64.5,"Billy Parrish",30,27,24.5,0.487,0.504,0.308,0.692,4.7,1.4,0.5,0.1,1.1,5.9,"Mike Miller "
iupui,2008,Summit,0.533,65.5,"Billy Pettiford",30,21,27.7,0.396,0.414,0.182,0.611,5.2,2.5,1.1,0.5,2,5,"Ron Hunter "
longwood,2008,Ind,0.548,77.4,"Billy Robinson",31,21,20,0.486,0.54,0.125,0.745,4.2,0.6,0.5,0.3,1.2,7.2,"Mike Gillian "
san-diego-state,2008,MWC,0.722,67.1,"Billy White",33,30,22.5,0.663,0.667,0,0.667,3.8,0.8,0.9,0.8,1.3,8.8,"Steve Fisher "
tulsa,2008,CUSA,0.694,66.8,"Bishop Wheatley",33,31,26.4,0.481,0.5,0,0.746,3.9,1.2,0.4,0.3,1.1,4.8,"Doug Wojcik "
oklahoma-state,2008,"Big 12",0.657,80.9,"Blaine Booher",3,0,2,1,1,0,0,0.7,0,0,0,0,0.7,"Travis Ford "
texas-el-paso,2008,CUSA,0.622,75.4,"Blaise Ffrench",26,0,4.7,0.1,0.118,0,0.667,0.2,0.4,0.1,0,0.6,0.3,"Tony Barbee "
columbia,2008,Ivy,0.429,60.3,"Blaise Staab",4,0,1.5,0,0,0,0,0.5,0,0,0,0.5,0,"Joe Jones "
ucla,2008,Pac-10,0.743,75.5,"Blake Arnet",10,0,2.2,0.5,0,0.5,0.75,0.1,0,0,0,0,0.9,"Ben Howland "
oakland,2008,Summit,0.639,75,"Blake Cushingberry",36,14,25.4,0.393,0.581,0.283,0.586,3,1.2,0.9,0,1.1,6.3,"Greg Kampe "
western-carolina,2008,Southern,0.516,74,"Blake Gallagher",28,1,10.5,0.588,0.588,0,0.423,2.5,0.6,0.4,0.1,0.6,2.5,"Larry Hunter "
oklahoma,2008,"Big 12",0.833,78.7,"Blake Griffin",35,35,33.3,0.654,0.659,0.375,0.59,14.4,2.3,1.1,1.2,3.3,22.7,"Jeff Capel "
minnesota,2008,"Big Ten",0.667,66.3,"Blake Hoffarber",32,8,22,0.413,0.686,0.341,0.724,2.7,1.3,0.7,0.1,1.3,6.4,"Tubby Smith "
georgia-southern,2008,Southern,0.267,70.5,"Blake Thompson",7,0,1.7,0,0,0,0.75,0.3,0,0,0,0,0.4,"Jeff Price "
prairie-view,2008,SWAC,0.515,70.2,"Blake Thompson",7,1,0,0.286,0.2,0.5,0,0.9,0.3,0,0.3,0.3,0.7,"Byron Rimm "
san-francisco,2008,WCC,0.367,67.7,"Blake Wallace",27,24,26.3,0.421,0.462,0.38,0.727,4.1,1.2,0.4,0.4,1.1,8.5,"Rex Walters "
cal-poly,2008,"Big West",0.25,65.1,"Bo Henning",17,0,9.2,0.239,0.276,0.176,0.5,0.8,1,0.5,0.1,1,1.7,"Kevin Bromley "
citadel,2008,Southern,0.606,66.8,"Bo Holston",3,0,2.7,0,0,0,0,0,0,0,0,0.3,0,"Ed Conroy "
louisiana-state,2008,SEC,0.771,74.8,"Bo Spencer",33,32,31.2,0.412,0.421,0.403,0.84,2.9,2.6,0.8,0.1,1.9,11.4,"Trent Johnson "
canisius,2008,MAAC,0.355,62.9,"Bob Belivacqua",24,1,9,0.224,0.25,0.222,0.667,0.5,0.5,0.4,0.1,0.5,1.6,"Tom Parrotta "
princeton,2008,Ivy,0.481,57.8,"Bobby Foley",11,0,1.5,0.571,1,0.25,0,0.2,0.1,0,0,0.1,0.8,"Sydney Johnson "
north-carolina,2008,ACC,0.895,89.8,"Bobby Frasor",38,4,17.4,0.333,0.447,0.274,0.462,2,1.4,0.6,0.1,0.7,2.6,"Roy Williams "
wake-forest,2008,ACC,0.774,81,"Bobby Hoekstra",9,0,1.1,0.5,0.5,0,0,0.4,0,0.1,0,0.1,0.2,"Dino Gaudio "
mcneese-state,2008,Southland,0.379,63.9,"Bobby Holland",12,0,2.3,0.125,0,0.167,0,0,0.2,0.1,0,0.1,0.3,"Dave Simmons "
montana-state,2008,"Big Sky",0.452,66.2,"Bobby Howard",29,21,26.8,0.363,0.423,0.311,0.53,4.8,1.1,0.3,0.1,1.9,10.1,"Brad Huse "
drexel,2008,CAA,0.517,61.7,"Bobby Jordan",2,1,0.5,0,0,0,0,0,0,0,0,0,0,"Bruiser Flint "
tennessee,2008,SEC,0.618,78.4,"Bobby Maze",34,28,25.1,0.426,0.493,0.319,0.694,2.4,3.2,1,0.1,1.6,8.2,"Bruce Pearl "
purdue,2008,"Big Ten",0.73,69.1,"Bobby Riddell",27,1,6.9,0.636,0.7,0.609,0.875,0.4,0.5,0.2,0,0.4,2.3,"Matt Painter "
creighton,2008,MVC,0.771,73.3,"Booker Woodfox",34,34,24.9,0.477,0.477,0.476,0.868,2.5,1.1,0.6,0,1,15.8,"Dana Altman "
north-carolina-wilmington,2008,CAA,0.219,71.3,"Brad Bald",5,0,7,0.429,0.429,0,0,1.4,0.4,0,0,0,1.2,"Benny Moss "
la-salle,2008,A-10,0.581,71.2,"Brad Cohen",5,1,2.6,0.545,0.75,0.429,0,0,0,0,0,0,3,"John Giannini "
loyola-md,2008,MAAC,0.375,67.1,"Brad Farrell",28,10,14.3,0.338,0.35,0.2,0.75,2.2,0.4,0.5,0.2,0.9,1.9,"Jimmy Patsos "
wofford,2008,Southern,0.533,68.8,"Brad Loesing",30,29,25.3,0.421,0.47,0.3,0.75,2.2,2.9,0.8,0,2.2,5.3,"Mike Young "
dayton,2008,A-10,0.771,66.8,"Brad McEldowney",3,0,1.7,0,0,0,0,0,0,0,0,0,0,"Brian Gregory "
xavier,2008,A-10,0.771,71.7,"Brad Redford",35,0,12.8,0.455,0.333,0.465,0.789,0.6,0.6,0.3,0.1,0.6,5.1,"Sean Miller "
georgia-tech,2008,ACC,0.387,71.2,"Brad Sheehan",29,0,9.1,0.413,0.419,0,0.9,1.8,0.4,0.2,0.4,0.4,2.1,"Paul Hewitt "
vanderbilt,2008,SEC,0.613,70.5,"Brad Tinsley",31,28,31,0.419,0.433,0.411,0.824,2.5,2.8,0.6,0.2,2.1,11,"Kevin Stallings "
pittsburgh,2008,"Big East",0.861,77.4,"Brad Wanamaker",36,0,19,0.462,0.512,0.39,0.746,3.3,2.1,0.8,0.2,1.7,5.8,"Jamie Dixon "
virginia-commonwealth,2008,CAA,0.706,71.8,"Bradford Burgess",34,34,29.3,0.481,0.526,0.43,0.667,3.5,1.3,0.9,0.2,1.1,7.4,"Anthony Grant "
utah-state,2008,WAC,0.857,72.4,"Brady Jardine",22,0,7.7,0.341,0.341,0,0.48,2.9,0.4,0.2,0.5,0.7,1.8,"Stew Morrill "
kansas,2008,"Big 12",0.771,76.4,"Brady Morningstar",35,34,30.4,0.419,0.418,0.42,0.793,3,2.6,1.2,0.1,1.3,6.5,"Bill Self "
chicago-state,2008,Ind,0.594,84.2,"Brandan Smith",17,0,3.1,0.55,0.5,0.6,0.5,0.2,0.1,0.1,0,0.3,1.7,"Benjy Taylor "
south-carolina,2008,SEC,0.677,78.2,"Branden Conrad",12,7,22.6,0.289,0.273,0.296,1,2.2,2.5,1.7,0,1.2,3.5,"Darrin Horn "
eastern-michigan,2008,MAC,0.25,57.3,"Branden Harrison",24,13,10.9,0.389,0.463,0.167,0.5,1.8,0.3,0.2,0.7,0.6,2.7,"Charles Ramsey "
montana-state,2008,"Big Sky",0.452,66.2,"Branden Johnson",31,11,20.3,0.32,0.324,0.317,0.849,3.5,0.8,0.4,0.4,1.2,6,"Brad Huse "
south-carolina,2008,SEC,0.677,78.2,"Brandis Raley-Ross",24,7,24.6,0.418,0.513,0.314,0.632,2.6,1.6,0.6,0.1,1.5,7,"Darrin Horn "
hawaii,2008,WAC,0.433,64,"Brandon Adams",29,6,15.3,0.463,0.483,0.167,0.719,2.9,0.4,0.1,0.4,1,4.7,"Bobby Nash "
manhattan,2008,MAAC,0.533,64.4,"Brandon Adams",29,1,14.1,0.492,0.492,0,0.712,3,0.3,0.5,0.6,0.9,3.4,"Barry Rohrssen "
southern-illinois,2008,MVC,0.419,63.4,"Brandon Allen",3,0,1,0,0,0,0,0,0,0,0,0,0,"Chris Lowery "
arkansas-state,2008,"Sun Belt",0.433,66.5,"Brandon Ayers",20,3,14.6,0.336,0.5,0.275,0.75,1.3,0.6,0.4,0,1.1,5.3,"John Brady "
mississippi-state,2008,SEC,0.639,74.4,"Brandon Bolen",13,0,1.8,0.25,0.25,0,0,0.1,0.1,0.2,0,0,0.2,"Rick Stansbury "
eastern-michigan,2008,MAC,0.25,57.3,"Brandon Bowdry",32,30,29.5,0.446,0.476,0.283,0.688,7.2,1.8,0.8,0.3,3.9,14.8,"Charles Ramsey "
alabama-state,2008,SWAC,0.688,68.8,"Brandon Brooks",32,32,35.5,0.502,0.541,0.369,0.771,4.2,6.6,1.3,0.3,3.3,13.7,"Lewis Jackson "
idaho,2008,WAC,0.515,65.9,"Brandon Brown",9,0,10.6,0.471,0.471,0,0.875,0.7,0.7,0.3,0.2,1.2,2.6,"Don Verlin "
lipscomb,2008,A-Sun,0.548,76.4,"Brandon Brown",31,24,24.3,0.582,0.602,0.125,0.528,5.8,0.9,0.9,0.3,1.6,9.1,"Scott Sanderson "
florida-am,2008,MEAC,0.323,61.3,"Brandon Bryant",31,31,0,0.355,0.435,0.286,0.764,2,1,0.8,0,1.8,10.1,"Eugene Harris "
texas-state,2008,Southland,0.467,81.5,"Brandon Bush",30,28,29,0.523,0.576,0.268,0.698,7.1,2.2,0.8,0.2,2.7,15.9,"Doug Davalos "
north-carolina-state,2008,ACC,0.533,73,"Brandon Costner",30,30,28.3,0.462,0.538,0.353,0.744,6,2.4,0.6,1,2.8,13.3,"Sidney Lowe "
jacksonville-state,2008,OVC,0.393,70.1,"Brandon Crawford",24,9,26.3,0.468,0.482,0.431,0.642,3.7,1.1,0.8,0.3,1.4,10,"James Green "
