team,season,conference,win_pcnt,avg_pts,player,games_played,games_started,avg_min_game,pcnt_fg,pcnt_2pt,pcnt_3pt,pcnt_ft,avg_rb_game,avg_ast_game,avg_stl_game,avg_blk_game,avg_to_game,avg_pts_game,coach
california-riverside,2015,"Big West",0.424,69.7,"Steven Jones",31,16,16.4,0.348,0.4,0.27,0.35,1.6,1.4,0.4,0,0.6,2.6,"Dennis Cutts "
iowa,2015,"Big Ten",0.667,77.6,"Steven Soukup",6,0,2.3,0,0,0,0,0.7,0.2,0,0,0,0,"Fran McCaffery "
brown,2015,Ivy,0.286,72.9,"Steven Spieth",28,28,30.9,0.433,0.496,0.325,0.83,7.2,3.7,0.9,0.4,2.1,10.9,"Mike Martin "
northern-arizona,2015,"Big Sky",0.167,68.5,"Steven Stanley",5,0,2.4,0.667,0.667,0,0,0.4,0.2,0,0,0.4,0.8,"Jack Murphy "
robert-morris,2015,NEC,0.313,65.1,"Steven Whitley",31,9,16.7,0.4,0.516,0.182,0.541,1.8,1.2,0.8,0.1,1.4,3.3,"Andrew Toole "
louisiana-lafayette,2015,"Sun Belt",0.559,79.6,"Steven Wronkoski",34,20,18.1,0.406,0.481,0.358,0.952,2.1,0.6,0.4,0.1,0.6,4.6,"Bob Marlin "
marshall,2015,CUSA,0.515,86,"Stevie Browning",33,32,32.6,0.457,0.529,0.338,0.742,4.5,3.6,1.1,0.4,2.5,12.8,"Dan DAntoni "
north-carolina,2015,ACC,0.825,82.8,"Stilman White",18,0,1.7,0.125,0.167,0,0.5,0.3,0.1,0,0,0.1,0.2,"Roy Williams "
san-francisco,2015,WCC,0.5,77.6,"Stokley Chaffee",7,0,1.7,0,0,0,0.857,0.3,0,0,0.1,0.3,0.9,"Rex Walters "
cornell,2015,Ivy,0.357,71.1,"Stone Gettings",28,0,9.5,0.31,0.405,0.206,0.692,1.8,0.1,0.1,0.3,0.6,2.1,"Bill Courtney "
southern-california,2015,Pac-12,0.618,80.5,"Strahinja Gavrilovic",18,1,2.6,0.467,0.455,0.5,1,0.2,0,0.2,0.1,0.2,1.2,"Andy Enfield "
iowa-state,2015,"Big 12",0.657,81.8,"Stuart Nezlek",7,0,1.3,0.5,0.5,0,0,0.1,0,0,0,0.4,0.3,"Steve Prohm "
toledo,2015,MAC,0.531,77.6,"Stuckey Mosley",32,31,30.5,0.424,0.456,0.366,0.784,4.8,3.9,1.2,0.2,2,10.2,"Tod Kowalczyk "
kansas,2015,"Big 12",0.868,81.3,"Sviatoslav Mykhailiuk",35,0,12.8,0.45,0.526,0.402,0.68,1.3,0.9,0.3,0.1,0.7,5.4,"Bill Self "
nicholls-state,2015,Southland,0.324,67.6,"T.J. Carpenter",33,33,29.1,0.357,0.43,0.303,0.718,5.3,2.5,1,0.2,2.8,12,"J.P. Piper "
richmond,2015,A-10,0.5,76.6,"T.J. Cline",32,32,30,0.558,0.635,0.37,0.642,5.2,3.8,0.7,0.1,2.3,18.3,"Chris Mooney "
east-tennessee-state,2015,Southern,0.667,78.1,"T.J. Cromer",36,36,32,0.432,0.489,0.365,0.797,3.4,3.1,1,0.1,2,14.9,"Steve Forbes "
texas-am,2015,SEC,0.757,76.4,"T.J. Distefano",11,0,1.3,0,0,0,0,0.2,0,0,0,0.2,0,"Billy Kennedy "
auburn,2015,SEC,0.355,70.7,"T.J. Dunans",16,14,29.4,0.461,0.515,0.333,0.695,2.5,3.4,1.6,1.1,3.1,11.6,"Bruce Pearl "
iupui,2015,Summit,0.406,68.2,"T.J. Henderson",32,4,16.3,0.377,0.409,0.344,0.692,1.7,1.1,0.9,0.1,1.4,4.6,"Jason Gardner "
stephen-f-austin,2015,Southland,0.824,80.2,"T.J. Holyfield",34,34,19.9,0.522,0.566,0.372,0.73,4.2,1.1,0.7,1.5,1.8,7.5,"Brad Underwood "
baylor,2015,"Big 12",0.647,77.1,"T.J. Maston",34,0,12.1,0.569,0.569,0,0.825,2.5,0.4,0.5,0.4,0.9,6.1,"Scott Drew "
tulane,2015,AAC,0.353,65.9,"T.J. Oliver",17,1,5.9,0.39,0.438,0.222,0.4,2,0.1,0,0.1,0.5,2.1,"Ed Conroy "
georgia-state,2015,"Sun Belt",0.533,65.7,"T.J. Shipes",30,20,25.8,0.591,0.591,0,0.464,5.1,0.2,0.7,0.8,0.9,5.4,"Ron Hunter "
california-santa-barbara,2015,"Big West",0.576,70.8,"T.J. Taylor",33,0,13.2,0.314,0.324,0.308,0,0.8,1.6,0.2,0,0.8,2.1,"Bob Williams "
texas-am-corpus-christi,2015,Southland,0.758,73.6,"T.J. Traylor",1,0,6,0,0,0,0,3,0,0,0,0,0,"Willis Wilson "
pacific,2015,WCC,0.286,69.6,"T.J. Wallace",27,27,29.4,0.377,0.439,0.287,0.674,5.3,2.3,1.2,0.4,1.7,10.8,"Ron Verlin "
northeastern,2015,CAA,0.545,72,"T.J. Williams",28,19,23.4,0.47,0.55,0.219,0.634,2,2.7,0.7,0.1,1.4,6.8,"Bill Coen "
furman,2015,Southern,0.543,71.1,"T.K. Hayes",8,0,2.1,0.2,0.5,0,0,0.3,0,0.1,0,0.1,0.3,"Niko Medved "
central-florida,2015,AAC,0.4,68.7,"Tacko Fall",30,26,17.6,0.75,0.75,0,0.558,5.9,0.3,0.1,2.3,1.6,7.4,"Donnie Jones "
georgia-tech,2015,ACC,0.583,73.3,"Tadric Jackson",36,1,13.8,0.385,0.462,0.277,0.596,1.2,1.2,0.4,0.1,0.8,4.7,"Brian Gregory "
south-alabama,2015,"Sun Belt",0.424,69.2,"Tafari Whittingham",30,18,18.4,0.414,0.424,0.25,0.384,3.6,0.2,0.4,0.7,1.3,4.8,"Matthew Graves "
auburn,2015,SEC,0.355,70.7,"Tahj Shamsid-Deen",5,0,11.6,0.294,0.333,0.25,0.333,1.2,1.6,0.6,0,0.4,2.6,"Bruce Pearl "
tennessee-state,2015,OVC,0.645,73.3,"Tahjere McCall",31,28,30.1,0.455,0.511,0.278,0.756,5.1,3,2.3,0.4,3.1,14.6,"Dana Ford "
illinois-chicago,2015,Horizon,0.167,67.3,"Tai Odiase",30,30,27.8,0.5,0.502,0,0.475,6.4,0.2,0.5,3.2,1.2,9.5,"Steve McClain "
nebraska,2015,"Big Ten",0.471,72.2,"Tai Webster",34,18,27.7,0.474,0.51,0.35,0.74,4.1,1.9,1.4,0.4,2.1,10.1,"Tim Miles "
south-alabama,2015,"Sun Belt",0.424,69.2,"Taishaun Johnson",5,0,18.6,0.386,0.531,0,0.739,3.2,2,0.2,0,1.8,10.2,"Matthew Graves "
radford,2015,"Big South",0.516,73.1,"Taj Owens",31,2,12.6,0.436,0.452,0.381,0.857,1.5,1.5,0.5,0,0.7,3.9,"Mike Jones "
mississippi-valley-state,2015,SWAC,0.229,65.5,"TaJay Henry",34,26,20.6,0.458,0.465,0,0.61,4.2,0.6,0.6,0.3,1,4.9,"Andre Payne "
northwestern-state,2015,Southland,0.286,79.4,"TaJon Welcome",28,15,15.6,0.411,0.569,0.25,0.767,1.5,0.9,0.3,0.1,0.9,5.2,"Mike McConathy "
lipscomb,2015,A-Sun,0.364,78.5,"Talbott Denny",1,0,3,0,0,0,0,0,0,0,0,0,0,"Casey Alexander "
alcorn-state,2015,SWAC,0.5,67.1,"Tamarcio Wilson",29,26,31.1,0.405,0.491,0.289,0.721,3.1,1.8,0.7,0.1,2.8,12.2,"Montez Robinson "
central-florida,2015,AAC,0.4,68.7,"Tanksley Efianayi",28,4,13.6,0.33,0.429,0.205,0.721,1.6,0.5,0.5,0.1,0.5,3.8,"Donnie Jones "
nebraska,2015,"Big Ten",0.471,72.2,"Tanner Borchardt",8,0,3.5,1,1,0,0,1.1,0,0,0,0.6,0.8,"Tim Miles "
new-hampshire,2015,AEC,0.606,71,"Tanner Leissner",30,29,32.8,0.437,0.474,0.286,0.752,7.3,1.5,0.4,0.2,2.2,15.9,"Bill Herrion "
northern-colorado,2015,"Big Sky",0.323,73.9,"Tanner Morgan",31,19,19.3,0.374,0.378,0.25,0.667,4.3,0.7,0.4,0.2,1,4.7,"B.J. Hill "
army,2015,Patriot,0.576,76.9,"Tanner Plomb",28,27,31.4,0.423,0.495,0.352,0.736,5.8,1.5,0.9,0.3,1.7,19.8,"Zach Spiker "
elon,2015,CAA,0.5,75.9,"Tanner Samson",32,32,28,0.408,0.614,0.368,0.78,4.3,2.2,1,0.5,1,11.8,"Matt Matheny "
central-arkansas,2015,Southland,0.25,75.4,"Tanner Schmit",26,0,7.5,0.431,0.431,0,0.643,1,0.1,0.2,0.2,0.6,2.3,"Russ Pennell "
samford,2015,Southern,0.424,73.9,"Tanner Tapp",6,0,1.5,0.5,0.667,0.333,0,0.2,0.3,0,0,0.2,1.2,"Scott Padgett "
new-mexico-state,2015,WAC,0.676,71.3,"Tanveer Bhullar",34,7,18.2,0.59,0.595,0,0.565,5.2,0.6,0.1,0.4,1,5.6,"Marvin Menzies "
north-carolina-greensboro,2015,Southern,0.441,72.6,"Taqqi Muhammad",3,0,1.7,0,0,0,0,0.3,0,0,0,0,0,"Wes Miller "
west-virginia,2015,"Big 12",0.743,78.5,"Tarik Phillip",35,0,22.3,0.417,0.422,0.409,0.705,2.5,2.8,1.5,0.3,2,9.3,"Bob Huggins "
high-point,2015,"Big South",0.656,77.3,"Tarique Thompson",28,0,12.1,0.509,0.514,0.333,0.769,2.8,0.3,0.5,0.2,0.6,4.8,"Scott Cherry "
south-carolina-state,2015,MEAC,0.559,73.1,"Tashombe Riley",34,25,21.4,0.456,0.474,0.143,0.8,5.1,0.4,0.3,0.2,0.7,8.1,"Murray Garvin "
western-illinois,2015,Summit,0.37,70.5,"Tate Stensgaard",25,25,23.8,0.604,0.604,0,0.686,5.4,0.8,0.3,0.6,1.3,8.6,"Bill Wright "
baylor,2015,"Big 12",0.647,77.1,"Taurean Prince",34,34,30.6,0.432,0.469,0.361,0.774,6.1,2.3,1.3,0.7,2.7,15.9,"Scott Drew "
texas-am,2015,SEC,0.757,76.4,"Tavario Miller",36,1,10.8,0.444,0.444,0,0.542,3.7,0.3,0.3,0.3,0.8,2.1,"Billy Kennedy "
oklahoma-state,2015,"Big 12",0.375,66.5,"Tavarius Shine",25,4,22.6,0.344,0.409,0.31,0.761,3.3,0.6,0.8,0.4,1.1,6.1,"Travis Ford "
incarnate-word,2015,Southland,0.586,74,"Tavin Askew",12,0,5.6,0.438,0.438,0,0.25,1,0,0.2,0.1,0.1,1.3,"Ken Burmeister "
drexel,2015,CAA,0.194,63.2,"Tavon Allen",31,20,30.3,0.364,0.362,0.366,0.827,2.9,2.3,0.6,0.5,1.6,13.1,"Bruiser Flint "
brown,2015,Ivy,0.286,72.9,"Tavon Blackmon",26,26,34.4,0.456,0.46,0.444,0.75,2.3,5.5,1.2,0,3.2,13.3,"Mike Martin "
cal-state-northridge,2015,"Big West",0.333,71.4,"Tavrion Dawson",30,14,25.8,0.464,0.51,0.182,0.723,5.1,1.1,0.4,0.3,1.1,9.9,"Reggie Theus "
toledo,2015,MAC,0.531,77.6,"Taylor Adway",17,0,7.6,0.6,0.6,0,0.143,1.5,0.2,0,0,0.7,1.5,"Tod Kowalczyk "
belmont,2015,OVC,0.625,82.4,"Taylor Barnette",32,32,29.3,0.415,0.557,0.366,0.796,2.2,2,0.4,0.2,0.5,10.6,"Rick Byrd "
iona,2015,MAAC,0.667,79.6,"Taylor Bessick",24,7,11.8,0.53,0.53,0,0.636,3.3,0,0.3,0.7,0.8,3.5,"Tim Cluess "
mount-st-marys,2015,NEC,0.424,67.2,"Taylor Danaher",33,6,18.6,0.511,0.523,0,0.694,4.2,0.4,0.4,1.1,1,6.9,"Jamion Christian "
hartford,2015,AEC,0.303,70.8,"Taylor Dyson",28,19,19.3,0.376,0.362,0.383,0.828,2.3,0.6,0.5,0.1,1,7.3,"John Gallagher "
california-riverside,2015,"Big West",0.424,69.7,"Taylor Johns",22,18,30.6,0.476,0.525,0.25,0.691,7.5,2.1,0.7,1.5,3.2,15.5,"Dennis Cutts "
dartmouth,2015,Ivy,0.357,71.1,"Taylor Johnson",25,15,19.2,0.523,0.563,0.467,0.907,2.5,1.4,0.6,0.1,1.7,7,"Paul Cormier "
bryant,2015,NEC,0.258,65.1,"Taylor McHugh",19,0,2.6,0,0,0,1,0.2,0.2,0,0,0.1,0.2,"Tim OShea "
western-michigan,2015,MAC,0.406,73.2,"Taylor Perry",32,19,21.9,0.33,0.348,0.302,0.763,3.2,1.2,0.6,0.2,1.2,3.6,"Steve Hawkins "
cal-poly,2015,"Big West",0.333,72.4,"Taylor Sutlive",29,15,21.5,0.423,0.5,0.4,0.667,1.8,1.5,0.8,0.2,0.6,6.1,"Joe Callero "
northern-iowa,2015,MVC,0.639,68.8,"Ted Friedman",36,0,8.3,0.5,0.5,0,0.167,1.3,0.3,0.1,0.1,0.3,0.9,"Ben Jacobson "
central-michigan,2015,MAC,0.515,75.6,"Tedaro France III",3,0,1.7,0,0,0,0,0,0,0,0,0,0,"Keno Davis "
rider,2015,MAAC,0.394,66,"Teddy Okereafor",33,32,35.4,0.399,0.5,0.301,0.737,4.2,4.5,1.1,0.2,3,12.1,"Kevin Baggett "
utah-valley,2015,WAC,0.4,76,"Telly Davenport",4,0,19,0.471,0.636,0.167,0.571,4,2.5,0.5,0.5,2.8,5.3,"Mark Pope "
south-carolina,2015,SEC,0.735,76,"TeMarcus Blanton",8,0,4,0.375,0.25,0.5,1,0.6,0.3,0.3,0,0.1,1.5,"Frank Martin "
long-beach-state,2015,"Big West",0.571,74.7,"Temidayo Yussuf",1,0,3,0.5,0.5,0,1,2,0,0,0,0,4,"Dan Monson "
florida-state,2015,ACC,0.588,78,"Terance Mann",34,0,17,0.584,0.616,0.308,0.458,3.7,0.9,0.6,0.2,0.7,5.2,"Leonard Hamilton "
mississippi,2015,SEC,0.625,75.2,"Terence Davis",20,0,6.6,0.433,0.526,0.273,0.368,0.9,0.3,0.4,0.1,0.3,1.8,"Andy Kennedy "
lamar,2015,Southland,0.367,75.4,"Terrance Hubby",10,0,4.5,0.333,0.429,0,0.375,0.8,0.1,0.4,0.3,0.3,0.9,"Tic Price "
alabama-state,2015,SWAC,0.452,71.5,"Terrance LeFlore",31,8,19.3,0.335,0.308,0.377,0.724,1.8,1.8,0.6,0.1,1.5,6.5,"Lewis Jackson "
college-of-charleston,2015,CAA,0.548,65.4,"Terrance ODonohue",20,0,15.6,0.448,0.449,0.444,0.6,3.5,0.1,0.3,0.2,0.9,3.4,"Earl Grant "
drexel,2015,CAA,0.194,63.2,"Terrell Allen",31,28,32.5,0.407,0.434,0.321,0.838,2.9,3.2,1.6,0.1,1.9,9.8,"Bruiser Flint "
fresno-state,2015,MWC,0.714,75.1,"Terrell Carter",29,5,10.3,0.592,0.592,0,0.71,2.4,0.2,0.2,0.3,1,3.9,"Rodney Terry "
cleveland-state,2015,Horizon,0.281,60.8,"Terrell Hales",32,29,21.3,0.375,0.465,0.077,0.421,2.3,1.3,1,0.1,1.2,1.6,"Gary Waters "
eastern-illinois,2015,OVC,0.433,71.5,"Terrell Lewis",30,30,37.7,0.371,0.361,0.376,0.649,2.9,5.7,1.2,0,1.9,11,"Jay Spoonhour "
texas-san-antonio,2015,CUSA,0.156,72.4,"Terrell Scruggs",15,0,5.5,0.286,0.4,0,0.4,0.9,0.2,0.3,0,0.7,0.8,"Brooks Thompson "
austin-peay,2015,OVC,0.5,76.1,"Terrell Thompson",24,21,23.2,0.319,0.333,0.273,0.647,1.7,2.3,0.8,0.1,1.6,3.6,"Dave Loos "
tennessee-martin,2015,OVC,0.571,73,"Terrence Durham",31,26,15.7,0.368,0.469,0.278,0.563,1.6,2,0.5,0,1.1,2.5,"Heath Schroyer "
missouri,2015,SEC,0.323,68.6,"Terrence Phillips",31,31,26.2,0.382,0.426,0.322,0.722,4.2,3.5,1.3,0.1,2.3,7.8,"Kim Anderson "
njit,2015,A-Sun,0.571,75.1,"Terrence Smith",28,25,20.9,0.577,0.577,0,0.487,4.2,0.8,0.4,0.3,1.1,7.4,"Jim Engles "
marshall,2015,CUSA,0.515,86,"Terrence Thompson",32,0,11.3,0.487,0.5,0.333,0.544,3.5,0.3,0.4,0.2,0.6,3.4,"Dan DAntoni "
bryant,2015,NEC,0.258,65.1,"Terrill Toe",14,0,1.8,0.2,0,0.25,0,0.1,0,0.1,0,0.1,0.2,"Tim OShea "
murray-state,2015,OVC,0.548,71.4,"Terron Gilmore",6,3,3.3,0.667,0.667,0,0,0.7,0,0,0.2,0,0.7,"Matt McMahon "
richmond,2015,A-10,0.5,76.6,"Terry Allen",32,32,33.3,0.492,0.538,0.308,0.728,7.7,2.2,1.6,0.6,1.8,17.3,"Chris Mooney "
mississippi,2015,SEC,0.625,75.2,"Terry Brutus",7,1,7.1,0.25,0.25,0,0,0.9,0,0.3,0,0.3,0.6,"Andy Kennedy "
houston-baptist,2015,Southland,0.5,76.6,"Terry Harris",9,0,12.4,0.429,0.519,0.125,0.667,2.1,0.2,0.2,0.1,0.7,5.2,"Ron Cottrell "
coppin-state,2015,MEAC,0.29,72.3,"Terry Harris Jr",30,28,30.4,0.363,0.409,0.22,0.728,7.2,1,0.6,0.8,1.8,12.4,"Michael Grant "
north-carolina-state,2015,ACC,0.485,75.2,"Terry Henderson",1,1,7,0,0,0,0,1,0,0,0,1,0,"Mark Gottfried "
william-mary,2015,CAA,0.645,76.9,"Terry Tarpey",30,30,30.2,0.489,0.574,0.258,0.789,7.8,2.5,2.1,1.3,1.8,10.4,"Tony Shaver "
texas-el-paso,2015,CUSA,0.576,77.4,"Terry Winn",32,26,23.2,0.511,0.511,0,0.523,6.4,0.6,0.5,0.8,1.4,10,"Tim Floyd "
savannah-state,2015,MEAC,0.5,62.3,"Teslim Idris",29,12,11.5,0.481,0.5,0.417,0.438,1.4,0.3,0.3,0.2,0.5,2.1,"Horace Broadnax "
new-orleans,2015,Southland,0.333,75,"Tevin Broyles",22,20,22.5,0.369,0.384,0.31,0.71,2.5,1.5,1.2,0,2.5,7.4,"Mark Slessinger "
texas-el-paso,2015,CUSA,0.576,77.4,"Tevin Caldwell",28,4,11.4,0.63,0.644,0,0.833,2.1,0.6,0.5,0.1,0.4,2.8,"Tim Floyd "
sacred-heart,2015,NEC,0.4,73.9,"Tevin Falzon",25,22,30.5,0.373,0.406,0.29,0.8,8.3,1.5,0.3,1.4,1.4,10.9,"Anthony Latina "
green-bay,2015,Horizon,0.639,83.7,"Tevin Findlay",35,0,13.2,0.48,0.488,0.459,0.673,1.4,1.1,0.7,0.1,0.9,4.8,"Linc Darner "
mcneese-state,2015,Southland,0.31,71.8,"Tevin Jackson",29,18,17.7,0.411,0.444,0.297,0.645,3.4,1.6,0.6,0.2,1.5,5.7,"Dave Simmons "
south-dakota-state,2015,Summit,0.765,76.2,"Tevin King",34,2,14.3,0.411,0.432,0.286,0.603,1.8,0.8,0.8,0.1,0.9,3.7,"Scott Nagy "
texas,2015,"Big 12",0.606,71.4,"Tevin Mack",33,0,13.3,0.29,0.274,0.298,0.64,2,0.3,0.2,0.3,0.5,5.1,"Shaka Smart "
valparaiso,2015,Horizon,0.811,75.2,"Tevonn Walker",31,26,22.6,0.396,0.451,0.304,0.65,3.4,1.6,0.8,0.1,1.3,8.8,"Bryce Drew "
west-virginia,2015,"Big 12",0.743,78.5,"Teyvon Myers",29,4,8.6,0.356,0.4,0.31,0.783,0.8,0.5,0.2,0,0.6,2.4,"Bob Huggins "
arkansas-pine-bluff,2015,SWAC,0.242,56.6,"Thaddeus Handley",22,17,15.2,0.462,0.494,0.375,0.591,3.1,0.4,0.8,0.1,1.5,6.1,"George Ivory "
missouri-kansas-city,2015,WAC,0.387,69.4,"Thaddeus Smith",28,17,11.6,0.559,0.559,0,0.2,3.1,0.1,0.3,0.7,0.7,1.5,"Kareem Richardson "
north-carolina,2015,ACC,0.825,82.8,"Theo Pinson",40,7,18.7,0.42,0.511,0.29,0.636,3.2,2.9,0.6,0.3,1.2,4.8,"Roy Williams "
colorado,2015,Pac-12,0.647,75.8,"Thomas Akyazili",33,1,16,0.325,0.358,0.288,0.667,1.6,1.6,0.5,0.2,0.9,3.7,"Tad Boyle "
north-dakota,2015,"Big Sky",0.515,75,"Thomas Blake",8,0,2.8,0.333,0.5,0.25,0,0.4,0.3,0.1,0,0.4,0.6,"Brian Jones "
arkansas-little-rock,2015,"Sun Belt",0.857,71.1,"Thomas Brandsma",1,0,1,0,0,0,0,1,0,0,0,0,0,"Chris Beard "
binghamton,2015,AEC,0.267,60.9,"Thomas Bruce",26,19,27.5,0.54,0.54,0,0.476,5,0.8,0.5,1,1.5,6.8,"Tommy Dempsey "
indiana,2015,"Big Ten",0.771,82.6,"Thomas Bryant",35,35,22.6,0.683,0.707,0.333,0.706,5.8,1,0.5,0.9,1.7,11.9,"Tom Crean "
manhattan,2015,MAAC,0.419,68.8,"Thomas Capuano",31,9,26.6,0.396,0.429,0.367,0.55,1.7,1.9,1.4,0,1.1,5.1,"Steve Masiello "
tennessee-state,2015,OVC,0.645,73.3,"Thomas Davis",1,0,0,0,0,0,0,0,0,0,0,0,0,"Dana Ford "
niagara,2015,MAAC,0.219,64.6,"Thomas Fleming",1,1,2,0,0,0,0,0,0,1,0,0,0,"Chris Casey "
holy-cross,2015,Patriot,0.429,64.8,"Thomas Kennedy",11,0,1.5,0,0,0,0,0.1,0,0,0,0,0,"Bill Carmody "
denver,2015,Summit,0.516,65.2,"Thomas Neff",31,31,28.2,0.426,0.431,0.422,0.639,2.7,1.5,0.8,0.2,1.4,6,"Joe Scott "
southern,2015,SWAC,0.629,72.4,"Thomas Pierre-Louis",10,0,4.6,0.429,0.429,0,0,0.5,0,0.2,0.4,0.1,0.6,"Roman Banks "
maryland-eastern-shore,2015,MEAC,0.313,68.1,"Thomas Rivera",29,11,21.9,0.354,0.425,0.234,0.667,1.9,3.4,1,0.1,2.4,4.6,"Bobby Collins "
yale,2015,Ivy,0.767,74.9,"Thomas Ryan",8,0,2.8,0.143,0,0.2,0.667,0.4,0,0.1,0,0,0.6,"James Jones "
fordham,2015,A-10,0.548,71.2,"Thomas Sanchez",2,0,2,0.5,0,1,0,0,0,0,0,0,1.5,"Jeff Neubauer "
alabama-birmingham,2015,CUSA,0.788,79,"Thomas Smallwood",10,0,4.7,0.56,0.667,0.462,0.833,1.9,0.2,0,0.3,0,3.9,"Jerod Haase "
stephen-f-austin,2015,Southland,0.824,80.2,"Thomas Walkup",34,34,29.5,0.588,0.627,0.256,0.818,6.9,4.5,2.1,0.5,1.7,18.1,"Brad Underwood "
ucla,2015,Pac-12,0.469,77.5,"Thomas Welsh",31,26,26.8,0.59,0.59,0,0.756,8.5,0.5,0.3,1,0.8,11.2,"Steve Alford "
western-michigan,2015,MAC,0.406,73.2,"Thomas Wilder",32,32,31.8,0.425,0.438,0.391,0.79,4.2,3.1,1.6,0.1,2.1,18,"Steve Hawkins "
california-santa-barbara,2015,"Big West",0.576,70.8,"Tide Osifeso",4,0,2,0,0,0,0.2,0.3,0,0.5,0,0.8,0.3,"Bob Williams "
central-connecticut-state,2015,NEC,0.138,65.1,"Tidell Pierre",22,4,10.9,0.354,0.34,1,0.522,2.6,0.2,0.1,0,0.6,2.1,"Howie Dickenman "
maine,2015,AEC,0.267,76,"Till Gloger",29,11,16,0.558,0.558,0,0.632,2.7,0.1,0.3,0.1,1,8.9,"Bob Walsh "
navy,2015,Patriot,0.576,67.6,"Tilman Dunbar",33,33,31.3,0.411,0.412,0.407,0.727,2.8,3.8,1,0,2.5,11.7,"Ed DeChellis "
navy,2015,Patriot,0.576,67.6,"Tim Abruzzo",30,1,19.6,0.349,0.441,0.308,0.714,3.3,1,1.2,0.3,0.8,6.6,"Ed DeChellis "
eastern-michigan,2015,MAC,0.545,77.4,"Tim Bond",33,26,30.8,0.442,0.5,0.27,0.775,4.2,2.8,2,0.7,1.9,8.8,"Rob Murphy "
college-of-charleston,2015,CAA,0.548,65.4,"Tim Branin",2,0,2.5,0,0,0,0,0.5,0,0,0,0.5,0,"Earl Grant "
citadel,2015,Southern,0.313,86,"Tim Broom",32,1,10.9,0.412,0.463,0.333,0.581,1.3,1.6,0.5,0,1.1,2.6,"Duggar Baucom "
njit,2015,A-Sun,0.571,75.1,"Tim Coleman",35,34,27.6,0.469,0.496,0.412,0.763,7.5,2.3,1.5,0.9,2.2,13.8,"Jim Engles "
san-francisco,2015,WCC,0.5,77.6,"Tim Derksen",30,30,32.6,0.494,0.518,0.442,0.73,6.9,2,0.7,0.3,1.6,16.9,"Rex Walters "
stony-brook,2015,AEC,0.788,76.2,"Tim Donohoe",3,0,3.7,0.2,0,0.25,0,0,0,0,0,0,1,"Steve Pikiell "
cleveland-state,2015,Horizon,0.281,60.8,"Tim Hasbargen",22,0,9.3,0.432,0.476,0.391,0.688,1.3,0.3,0.4,0,0.6,2.6,"Gary Waters "
new-mexico,2015,MWC,0.531,76,"Tim Jacobs",26,0,9.7,0.474,0.357,0.8,0.667,1.5,1.5,0.4,0,0.7,1.1,"Craig Neal "
lehigh,2015,Patriot,0.531,70.9,"Tim Kempton",29,29,29.8,0.555,0.567,0.313,0.755,9.5,1.4,0.7,0.4,2.9,17.7,"Brett Reed "
virginia-military-institute,2015,Southern,0.3,69.4,"Tim Marshall",28,20,21.4,0.339,0.469,0.302,0.6,2.4,1.1,0.7,0.1,1.2,7.6,"Dan Earl "
cal-state-fullerton,2015,"Big West",0.333,70.1,"Tim Myles",29,5,12.8,0.45,0.45,0,0.474,4.2,0.3,0.4,0.2,0.8,1.9,"Dedrique Taylor "
indiana,2015,"Big Ten",0.771,82.6,"Tim Priller",13,0,1.3,0.333,1,0,1,0.4,0,0.2,0,0.1,0.3,"Tom Crean "
louisiana-state,2015,SEC,0.576,78.8,"Tim Quarterman",33,27,28.8,0.415,0.486,0.343,0.632,4.6,3.6,1,0.4,1.6,11.2,"Johnny Jones "
southern-mississippi,2015,CUSA,0.276,64.3,"Tim Rowe",29,4,15.6,0.427,0.443,0.25,0.593,3,0.2,0.3,0.9,1.2,4.1,"Doc Sadler "
nebraska-omaha,2015,Summit,0.563,85.3,"Tim Smallwood",32,1,16.3,0.382,0.412,0.37,0.714,2,0.6,0.6,0.1,0.8,5.9,"Derrin Hansen "
xavier,2015,"Big East",0.824,80.5,"Tim Stainbrook",9,0,1.9,0,0,0,0,0,0.1,0,0.1,0.1,0,"Chris Mack "
new-mexico,2015,MWC,0.531,76,"Tim Williams",32,32,33.7,0.604,0.604,0,0.669,7.4,1,0.6,1.2,1.5,16.8,"Craig Neal "
towson,2015,CAA,0.606,71.5,"Timajh Parker-Rivera",33,33,25.3,0.577,0.581,0,0.504,6.5,1.2,0.9,1.2,1.4,6.5,"Pat Skerry "
binghamton,2015,AEC,0.267,60.9,"Timmy Rose",30,2,13.8,0.4,0.51,0.268,0.483,1.4,1.5,0.4,0,1,3.2,"Tommy Dempsey "
louisiana-lafayette,2015,"Sun Belt",0.559,79.6,"Tiremone Williams",29,3,6.7,0.367,0.5,0.1,0.563,0.6,0.5,0.3,0,0.2,1.1,"Bob Marlin "
auburn,2015,SEC,0.355,70.7,"TJ Lang",31,28,24.9,0.424,0.5,0.403,0.683,2.1,0.6,0.5,0,0.6,7.1,"Bruce Pearl "
north-carolina,2015,ACC,0.825,82.8,"Toby Egbuna",16,0,1.2,0,0,0,0,0.1,0,0.1,0,0.1,0,"Roy Williams "
creighton,2015,"Big East",0.571,79.6,"Toby Hegner",33,12,17.6,0.352,0.378,0.344,0.625,3.8,0.5,0.2,0.4,0.5,5.3,"Greg McDermott "
colorado-state,2015,MWC,0.529,79.4,"Toby Van Ry",10,0,1.9,0.125,0.2,0,0.5,0.2,0,0.1,0,0.1,0.3,"Larry Eustachy "
